Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
69103,Rock N Roll Sushi,"1580 Hudson Bridge Rd, Ste D",Stockbridge,30281,GA,,4708781881
69104,Kobe Steak & Sushi,465 Cherokee Pl,Cartersville,30121,GA,,4708882969
69105,Kinjo Kitchen + Cocktails,497 2nd St,Macon,31201,GA,,4782199944
69106,Dai Ichi Japanese Restaurant,733 Russell Pkwy,Warner Robins,31088,GA,,4782259677
69107,Snow's Asian Grill,125 N Second St,Cochran,31014,GA,,4782717669
69108,KIN.D96,"1057 GA Hwy 96, Ste 300",Warner Robins,31088,GA,,4782872026
69109,Koiya Japanese Express,414 S Main St,Swainsboro,30401,GA,,4782898082
69110,Little Tokyo Steakhouse and Sushi,"1100 Hillcrest Pkwy, Ste A6",Dublin,31021,GA,,4782969228
69111,Zen Japanese Steakhouse And Sushi Bar,4086 Watson Blvd,Warner Robins,31093,GA,,4783333152
69112,Bombay Curry,3892 Bloomfield Village Dr,Macon,31206,GA,,4784443401
69113,Little Tokyo,2588 N Columbia St,Milledgeville,31061,GA,,4784528886
69114,Kai Thai Restaurant,2470 North Columbia Street,Milledgeville,31061,GA,,4784541237
69115,Taki Sushi & Hibachi Restaurant,6255 Zebulon Rd,Macon,31210,GA,,4784751888
69116,SUMO Steak & Sushi,3850 Riverside Dr,Macon,31210,GA,,4787570560
69117,Ichiban Japanese Steak House & Sushi Bar,3035 Watson Blvd,Warner Robins,31093,GA,,4789536612
69118,Genji Japanese Steaks & Seafood,2907 Watson Blvd,Warner Robins,31093,GA,,4789711449
69119,Hinotez,7947 Balboa Ave,San Diego,92111,CA,,8585654244
69120,Bistro Kaz,"3904 Convoy St, Ste 105",San Diego,92111,CA,,8585658861
69121,Kappa Sushi,"9870 Hibert St, Ste D-13, Ste D 13",San Diego,92131,CA,,8585663388
