Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R85858,"23,442","293,386",7.99%,,R85366,54,0,648,,,,,,,,,,,,
R85859,0,0,6.99%,,R85367,0,0,0,,,,,,,,,,,,
R85861,0,0,6.99%,,R85368,0,0,"17,891",,,,,,,,,,,,
R85862,0,0,8.19%,,R85369,0,0,"11,552",,,,,,,,,,,,
R85863,0,0,6.99%,,R85371,0,0,"21,025",,,,,,,,,,,,
R85865,"20,093","287,453",6.99%,,R85372,0,0,0,,,,,,,,,,,,
R85866,"16,101","230,345",6.99%,,R85373,0,0,0,,,,,,,,,,,,
R85867,"21,379","305,854",6.99%,,R85375,0,0,0,,,,,,,,,,,,
R85868,"7,893","112,916",6.99%,,R85376,210,0,"7,871",,,,,,,,,,,,
R85869,831,"11,891",6.99%,,R85377,0,0,0,,,,,,,,,,,,
R85872,"12,725","231,372",5.50%,,R85378,54,0,648,,,,,,,,,,,,
R85873,0,0,8.59%,,R85379,200,0,"13,732",,,,,,,,,,,,
R85875,0,0,8.19%,,R85381,0,0,"32,813",,,,,,,,,,,,
R85876,"11,048","158,048",6.99%,,R85383,0,0,0,,,,,,,,,,,,
R85877,"20,029","263,882",7.59%,,R85385,0,0,0,,,,,,,,,,,,
R85878,"12,930","184,979",6.99%,,R85386,200,23,"17,611",,,,,,,,,,,,
R85879,"20,712","296,308",6.99%,,R85387,0,0,"20,984",,,,,,,,,,,,
R85881,"3,870","55,370",6.99%,,R85388,54,0,648,,,,,,,,,,,,
R85882,0,0,8.00%,,R85389,0,0,0,,,,,,,,,,,,
R85883,0,0,6.99%,,R85391,0,0,"14,393",,,,,,,,,,,,
R85885,0,0,7.85%,,R85392,0,0,0,,,,,,,,,,,,
R85886,0,0,6.99%,,R85393,0,0,"21,464",,,,,,,,,,,,
R85887,0,0,6.99%,,R85395,0,0,"24,160",,,,,,,,,,,,
R85888,0,0,8.00%,,R85396,50,0,600,,,,,,,,,,,,
R85889,0,0,7.65%,,R85397,54,15,648,,,,,,,,,,,,
R85891,0,0,6.99%,,R85399,0,0,"35,899",,,,,,,,,,,,
R85892,"9,771","128,733",7.59%,,R85501,0,0,"24,481",,,,,,,,,,,,
R85893,0,0,6.99%,,R85502,0,15,0,,,,,,,,,,,,
R85895,"17,025","221,398",7.69%,,R85503,0,0,"13,779",,,,,,,,,,,,
R85896,"29,313","341,245",8.59%,,R85505,0,0,"13,988",,,,,,,,,,,,
R85897,"13,661","195,430",6.99%,,R85506,0,0,"17,815",,,,,,,,,,,,
R85898,0,0,6.99%,,R85507,0,0,0,,,,,,,,,,,,
R85899,"18,460","264,093",6.99%,,R85508,10,0,233,,,,,,,,,,,,
R85901,0,0,7.79%,,R85509,0,0,"29,876",,,,,,,,,,,,
R85902,"7,496","107,244",6.99%,,R85511,0,0,0,,,,,,,,,,,,
R85903,"21,283","247,769",8.59%,,R85513,0,0,0,,,,,,,,,,,,
R85905,0,0,7.79%,,R85515,0,0,0,,,,,,,,,,,,
R85906,0,0,6.99%,,R85516,0,0,0,,,,,,,,,,,,
R85907,"1,653","20,189",8.19%,,R85518,54,0,648,,,,,,,,,,,,
R85908,0,0,6.99%,,R85519,0,0,"23,900",,,,,,,,,,,,
R85909,"11,850","169,533",6.99%,,R85521,0,0,"25,340",,,,,,,,,,,,
R85911,0,0,8.00%,,R85522,0,0,0,,,,,,,,,,,,
R85913,0,0,6.99%,,R85523,0,0,"18,448",,,,,,,,,,,,
R85915,0,0,6.99%,,R85525,200,8,"14,551",,,,,,,,,,,,
R85916,"14,133","202,185",6.99%,,R85526,0,0,"16,966",,,,,,,,,,,,
R85917,"9,581","137,064",6.99%,,R85527,0,0,0,,,,,,,,,,,,
R85918,0,0,8.00%,,R85528,0,0,0,,,,,,,,,,,,
R85919,0,0,6.99%,,R85529,0,0,0,,,,,,,,,,,,
R85921,0,0,6.99%,,R85531,0,0,"12,746",,,,,,,,,,,,
R85922,"15,697","224,557",6.99%,,R85532,0,0,"28,993",,,,,,,,,,,,
R85923,"9,337","123,016",7.59%,,R85533,0,0,"9,701",,,,,,,,,,,,
R85925,"16,712","199,192",8.39%,,R85536,0,0,"5,620",,,,,,,,,,,,
R85926,0,0,6.99%,,R85537,0,0,0,,,,,,,,,,,,
R85927,0,0,7.99%,,R85538,0,0,"12,097",,,,,,,,,,,,
R85928,0,0,7.59%,,R85539,0,0,"32,108",,,,,,,,,,,,
R85929,"26,131","327,048",7.99%,,R85551,0,0,"37,287",,,,,,,,,,,,
R85931,"11,253","160,980",6.99%,,R85552,200,15,"2,660",,,,,,,,,,,,
R85932,0,0,6.50%,,R85553,10,0,"30,322",,,,,,,,,,,,
R85933,"12,266","142,800",8.59%,,R85555,0,0,"5,127",,,,,,,,,,,,
R85935,0,0,7.59%,,R85556,54,0,648,,,,,,,,,,,,
R85936,"21,528","307,989",6.99%,,R85557,0,0,"22,007",,,,,,,,,,,,
R85937,"17,142","245,236",6.99%,,R85558,0,0,"15,892",,,,,,,,,,,,
R85938,0,0,8.19%,,R85559,0,0,"12,923",,,,,,,,,,,,
R85939,"40,110","573,815",6.99%,,R85561,0,0,0,,,,,,,,,,,,
R85951,"14,803","211,772",6.99%,,R85562,0,0,"13,765",,,,,,,,,,,,
R85952,"9,081","129,915",6.99%,,R85563,0,0,"13,749",,,,,,,,,,,,
R85953,"4,398","52,415",8.39%,,R85565,0,0,"40,542",,,,,,,,,,,,
R85955,"40,076","573,339",6.99%,,R85566,10,0,"27,949",,,,,,,,,,,,
R85956,"8,465","121,104",6.99%,,R85567,0,0,"16,526",,,,,,,,,,,,
R85957,0,0,6.99%,,R85568,10,0,"17,501",,,,,,,,,,,,
R85958,"26,101","373,407",6.99%,,R85569,0,15,"7,958",,,,,,,,,,,,
R85959,"13,586","194,362",6.99%,,R85571,0,0,0,,,,,,,,,,,,
R85961,0,0,6.99%,,R85572,0,0,396,,,,,,,,,,,,
R85962,815,"11,666",6.99%,,R85573,0,0,0,,,,,,,,,,,,
R85963,0,0,6.99%,,R85575,0,0,"16,069",,,,,,,,,,,,
R85965,"16,000","228,896",6.99%,,R85576,0,0,"34,358",,,,,,,,,,,,
R85966,"17,331","247,934",6.99%,,R85577,54,0,648,,,,,,,,,,,,
R85967,0,0,7.79%,,R85578,0,0,"31,637",,,,,,,,,,,,
R85968,"31,946","399,824",7.99%,,R85579,54,0,648,,,,,,,,,,,,
R85969,0,0,7.59%,,R85581,0,15,"15,974",,,,,,,,,,,,
R85971,"13,624","194,902",6.99%,,R85582,0,0,0,,,,,,,,,,,,
R85972,0,0,6.99%,,R85583,54,8,648,,,,,,,,,,,,
R85973,"12,892","165,494",7.79%,,R85585,0,15,"14,747",,,,,,,,,,,,
R85975,"6,722","96,160",6.99%,,R85586,54,15,648,,,,,,,,,,,,
R85976,"10,406","148,866",6.99%,,R85587,0,0,0,,,,,,,,,,,,
R85977,"23,585","306,703",7.69%,,R85588,0,0,"19,039",,,,,,,,,,,,
R85978,"11,654","166,727",6.99%,,R85589,0,0,"29,190",,,,,,,,,,,,
R85979,"28,910","380,894",7.59%,,R85591,0,0,"12,953",,,,,,,,,,,,
R85981,"15,042","175,108",8.59%,,R85592,100,15,"3,044",,,,,,,,,,,,
R85982,0,0,8.00%,,R85593,0,0,"7,953",,,,,,,,,,,,
R85983,0,0,7.89%,,R85595,0,0,0,,,,,,,,,,,,
R85987,0,0,6.99%,,R85596,54,0,648,,,,,,,,,,,,
R85988,0,0,8.59%,,R85597,0,0,"15,672",,,,,,,,,,,,
R85989,0,0,8.59%,,R85598,0,8,"54,138",,,,,,,,,,,,
R85991,"22,278","318,719",6.99%,,R85599,0,0,0,,,,,,,,,,,,
R85992,"15,557","222,554",6.99%,,R85601,0,0,"13,821",,,,,,,,,,,,
R85993,"16,041","229,487",6.99%,,R85602,0,0,"20,591",,,,,,,,,,,,
R85995,"8,156","101,951",8.00%,,R85603,0,15,"20,500",,,,,,,,,,,,
R85996,"15,942","190,014",8.39%,,R85605,0,8,"13,364",,,,,,,,,,,,
R85997,0,0,8.59%,,R85606,0,0,"7,282",,,,,,,,,,,,
R85998,0,0,6.99%,,R85607,0,0,0,,,,,,,,,,,,
R85999,"11,683","167,142",6.99%,,R85608,0,0,"9,031",,,,,,,,,,,,
R86001,0,0,6.99%,,R85609,0,0,"2,645",,,,,,,,,,,,
R86002,"24,781","354,526",6.99%,,R85611,200,0,"10,407",,,,,,,,,,,,
R86003,0,0,6.99%,,R85612,200,15,"3,304",,,,,,,,,,,,
R86005,"6,317","90,365",6.99%,,R85613,0,0,0,,,,,,,,,,,,
R86006,"19,575","280,048",6.99%,,R85615,200,0,"9,507",,,,,,,,,,,,
R86007,0,0,8.09%,,R85617,0,0,"14,629",,,,,,,,,,,,
R86008,"35,235","504,073",6.99%,,R85618,0,0,0,,,,,,,,,,,,
R86009,0,0,8.00%,,R85619,0,0,0,,,,,,,,,,,,
R86011,0,0,6.99%,,R85621,54,8,648,,,,,,,,,,,,
R86013,0,0,6.99%,,R85622,0,0,"20,737",,,,,,,,,,,,
R86015,"27,601","394,858",6.99%,,R85625,54,0,648,,,,,,,,,,,,
R86016,0,0,6.99%,,R85626,0,0,"36,824",,,,,,,,,,,,
R86017,0,0,6.99%,,R85627,100,0,"13,935",,,,,,,,,,,,
R86018,"6,577","94,096",6.99%,,R85628,0,0,"45,027",,,,,,,,,,,,
R86019,"4,219","60,361",6.99%,,R85629,0,15,"26,903",,,,,,,,,,,,
R86021,"14,278","204,270",6.99%,,R85631,0,0,"5,925",,,,,,,,,,,,
R86022,0,0,6.99%,,R85632,0,0,0,,,,,,,,,,,,
R86023,0,0,6.99%,,R85633,50,0,"3,230",,,,,,,,,,,,
R86025,0,0,8.59%,,R85635,200,0,"15,019",,,,,,,,,,,,
R86026,"23,785","290,412",8.19%,,R85636,0,0,0,,,,,,,,,,,,
R86027,0,0,6.99%,,R85637,0,15,"7,232",,,,,,,,,,,,
R86028,"9,629","137,750",6.99%,,R85638,54,15,648,,,,,,,,,,,,
R86029,"16,461","235,487",6.99%,,R85639,0,0,"27,226",,,,,,,,,,,,
R86031,0,0,7.79%,,R85651,0,0,0,,,,,,,,,,,,
R86032,0,0,7.99%,,R85652,0,0,"2,233",,,,,,,,,,,,
R86033,"50,511","722,613",6.99%,,R85653,0,0,0,,,,,,,,,,,,
R86035,"7,807","111,695",6.99%,,R85655,0,0,"34,856",,,,,,,,,,,,
R86037,0,0,8.19%,,R85656,0,15,0,,,,,,,,,,,,
R86038,"9,204","131,671",6.99%,,R85657,54,30,648,,,,,,,,,,,,
R86039,0,0,6.99%,,R85658,0,0,"13,610",,,,,,,,,,,,
R86051,"58,855","841,984",6.99%,,R85659,100,0,"7,026",,,,,,,,,,,,
R86053,"10,981","157,094",6.99%,,R85661,0,8,"17,689",,,,,,,,,,,,
R86055,"14,872","212,768",6.99%,,R85662,200,0,"24,573",,,,,,,,,,,,
R86056,0,0,6.99%,,R85663,0,0,"24,935",,,,,,,,,,,,
R86057,0,0,7.99%,,R85665,0,0,0,,,,,,,,,,,,
R86058,0,0,6.99%,,R85666,0,0,"20,975",,,,,,,,,,,,
R86059,0,0,8.39%,,R85667,0,0,0,,,,,,,,,,,,
R86061,"17,678","252,911",6.99%,,R85668,0,0,"10,424",,,,,,,,,,,,
R86062,0,0,6.99%,,R85669,54,0,648,,,,,,,,,,,,
R86063,0,0,6.99%,,R85671,0,0,"31,980",,,,,,,,,,,,
R86066,"10,624","151,993",6.99%,,R85673,200,0,"5,742",,,,,,,,,,,,
R86067,0,0,8.99%,,R85675,0,0,"30,256",,,,,,,,,,,,
R86068,"38,886","474,794",8.19%,,R85676,0,0,0,,,,,,,,,,,,
R86069,0,0,6.99%,,R85677,0,0,"9,442",,,,,,,,,,,,
R86071,"14,603","208,910",6.99%,,R85678,0,0,"12,867",,,,,,,,,,,,
R86072,0,0,7.99%,,R85679,0,0,"7,578",,,,,,,,,,,,
R86073,0,0,8.19%,,R85681,0,0,"16,120",,,,,,,,,,,,
R86075,"27,645","395,490",6.99%,,R85682,0,0,"29,676",,,,,,,,,,,,
R86076,"1,431","18,849",7.59%,,R85683,0,0,"26,432",,,,,,,,,,,,
R86077,"17,199","246,051",6.99%,,R85685,0,0,"34,302",,,,,,,,,,,,
R86078,"30,278","378,943",7.99%,,R85686,10,15,"63,395",,,,,,,,,,,,
R86079,"15,545","222,388",6.99%,,R85687,200,15,"11,215",,,,,,,,,,,,
R86081,"9,983","124,787",8.00%,,R85688,10,15,"8,508",,,,,,,,,,,,
R86082,0,0,8.19%,,R85689,0,0,0,,,,,,,,,,,,
R86083,"8,780","125,606",6.99%,,R85691,54,0,648,,,,,,,,,,,,
R86085,"2,411","30,142",8.00%,,R85692,0,0,"19,058",,,,,,,,,,,,
R86086,"4,891","69,966",6.99%,,R85693,10,0,"8,978",,,,,,,,,,,,
R86087,"18,209","227,615",8.00%,,R85695,0,0,0,,,,,,,,,,,,
R86088,"12,154","173,881",6.99%,,R85696,0,0,"7,228",,,,,,,,,,,,
R86089,"1,300","18,601",6.99%,,R85697,0,23,"4,783",,,,,,,,,,,,
R86091,"7,864","112,510",6.99%,,R85698,0,0,"50,041",,,,,,,,,,,,
R86092,0,0,6.99%,,R85699,200,15,"2,400",,,,,,,,,,,,
R86093,"22,812","300,550",7.59%,,R85701,0,0,0,,,,,,,,,,,,
R86095,"23,441","335,346",6.99%,,R85702,54,15,648,,,,,,,,,,,,
R86096,"14,889","186,342",7.99%,,R85703,0,8,0,,,,,,,,,,,,
R86097,"25,504","364,862",6.99%,,R85705,0,0,"76,993",,,,,,,,,,,,
R86098,0,0,8.00%,,R85706,0,0,"15,104",,,,,,,,,,,,
R86099,0,0,6.99%,,R85707,0,0,0,,,,,,,,,,,,
R86101,"8,658","123,867",6.99%,,R85708,0,0,"49,495",,,,,,,,,,,,
R86102,0,0,7.85%,,R85709,0,0,0,,,,,,,,,,,,
R86103,"2,301","30,320",7.59%,,R85711,0,0,0,,,,,,,,,,,,
R86106,"20,080","251,315",7.99%,,R85712,0,0,0,,,,,,,,,,,,
R86107,"6,602","84,755",7.79%,,R85713,0,0,"12,098",,,,,,,,,,,,
R86108,0,0,7.59%,,R85715,0,0,"6,704",,,,,,,,,,,,
R86109,"29,241","418,327",6.99%,,R85716,0,0,"7,693",,,,,,,,,,,,
R86111,0,0,8.39%,,R85717,0,0,0,,,,,,,,,,,,
R86112,0,0,7.59%,,R85718,200,23,"2,400",,,,,,,,,,,,
R86113,0,0,6.99%,,R85719,200,0,"7,251",,,,,,,,,,,,
R86115,"2,083","26,038",8.00%,,R85721,0,0,0,,,,,,,,,,,,
R86116,"5,517","78,923",6.99%,,R85722,0,0,0,,,,,,,,,,,,
R86117,"1,626","18,717",8.69%,,R85723,10,0,"17,166",,,,,,,,,,,,
R86119,"18,429","225,014",8.19%,,R85725,10,0,"62,414",,,,,,,,,,,,
R86122,"16,492","206,411",7.99%,,R85726,0,0,"3,510",,,,,,,,,,,,
R86123,"11,151","146,923",7.59%,,R85728,0,15,"10,546",,,,,,,,,,,,
R86125,0,0,7.89%,,R85729,0,0,0,,,,,,,,,,,,
R86126,"5,618","68,098",8.25%,,R85731,0,0,0,,,,,,,,,,,,
R86127,"9,313","133,227",6.99%,,R85732,200,15,"11,342",,,,,,,,,,,,
R86128,"6,723","82,091",8.19%,,R85733,0,0,"8,810",,,,,,,,,,,,
R86131,"25,046","358,306",6.99%,,R85735,100,8,"5,111",,,,,,,,,,,,
R86132,0,0,6.99%,,R85736,0,0,"15,357",,,,,,,,,,,,
R86133,"9,253","132,379",6.99%,,R85737,0,0,"20,404",,,,,,,,,,,,
R86135,0,0,7.29%,,R85738,0,0,"18,883",,,,,,,,,,,,
R86137,"28,668","377,710",7.59%,,R85739,0,0,"8,447",,,,,,,,,,,,
R86138,0,0,6.99%,,R85752,0,0,0,,,,,,,,,,,,
R86139,"29,735","425,397",6.99%,,R85753,0,0,"5,131",,,,,,,,,,,,
R86151,0,0,7.59%,,R85755,0,0,"23,302",,,,,,,,,,,,
R86152,"18,682","220,044",8.49%,,R85756,54,0,648,,,,,,,,,,,,
R86155,"17,467","213,273",8.19%,,R85757,100,0,"5,397",,,,,,,,,,,,
R86156,"56,395","743,014",7.59%,,R85758,0,0,"11,508",,,,,,,,,,,,
R86157,"5,852","83,713",6.99%,,R85759,0,0,"23,924",,,,,,,,,,,,
R86158,"26,843","353,668",7.59%,,R85761,200,0,"8,026",,,,,,,,,,,,
R86159,"16,129","230,737",6.99%,,R85762,200,0,"15,207",,,,,,,,,,,,
R86161,"21,792","287,110",7.59%,,R85765,0,8,0,,,,,,,,,,,,
R86162,"14,407","206,110",6.99%,,R85766,0,0,"11,769",,,,,,,,,,,,
R86163,0,0,7.59%,,R85767,0,0,"25,214",,,,,,,,,,,,
R86165,0,0,8.00%,,R85768,200,23,"5,934",,,,,,,,,,,,
R86166,0,0,6.69%,,R85769,0,0,0,,,,,,,,,,,,
R86167,"4,120","58,934",6.99%,,R85771,10,0,"13,137",,,,,,,,,,,,
R86168,"12,573","161,395",7.79%,,R85772,0,0,"14,777",,,,,,,,,,,,
R86169,"2,985","34,746",8.59%,,R85773,0,0,0,,,,,,,,,,,,
R86171,"1,627","21,437",7.59%,,R85775,0,0,"16,809",,,,,,,,,,,,
R86172,0,0,7.99%,,R85776,0,0,"34,803",,,,,,,,,,,,
R86173,0,0,6.99%,,R85777,54,0,648,,,,,,,,,,,,
R86175,"20,132","288,006",6.99%,,R85778,0,0,"3,569",,,,,,,,,,,,
R86176,0,0,8.39%,,R85781,10,0,"56,163",,,,,,,,,,,,
R86177,"20,575","294,353",6.99%,,R85782,0,15,"25,316",,,,,,,,,,,,
R86178,"2,187","31,289",6.99%,,R85783,200,8,"18,682",,,,,,,,,,,,
R86179,"3,274","40,931",8.00%,,R85785,0,0,"10,917",,,,,,,,,,,,
R86181,"12,795","183,049",6.99%,,R85786,0,0,"10,646",,,,,,,,,,,,
R86182,"20,483","293,037",6.99%,,R85787,0,0,0,,,,,,,,,,,,
R86183,"9,185","131,402",6.99%,,R85788,0,0,"11,770",,,,,,,,,,,,
R86185,"24,582","307,659",7.99%,,R85789,0,0,"19,872",,,,,,,,,,,,
R86186,"12,591","180,125",6.99%,,R85791,200,0,"14,637",,,,,,,,,,,,
R86187,"25,124","359,422",6.99%,,R85792,200,15,"2,400",,,,,,,,,,,,
R86188,0,0,8.19%,,R85793,54,15,648,,,,,,,,,,,,
R86189,"26,238","312,725",8.39%,,R85795,50,0,"14,723",,,,,,,,,,,,
R86191,0,0,7.79%,,R85796,200,0,"36,470",,,,,,,,,,,,
R86192,"4,624","66,148",6.99%,,R85797,10,0,"22,574",,,,,,,,,,,,
R86193,0,0,6.99%,,R85798,200,0,"23,651",,,,,,,,,,,,
R86195,"137,140","1,961,941",6.99%,,R85799,64,0,768,,,,,,,,,,,,
R86196,0,0,6.99%,,R85801,0,0,"22,579",,,,,,,,,,,,
R86197,0,0,6.99%,,R85802,0,0,"9,771",,,,,,,,,,,,
R86198,0,0,6.99%,,R85803,0,23,"8,111",,,,,,,,,,,,
R86199,0,0,7.59%,,R85805,10,23,120,,,,,,,,,,,,
R86201,0,0,6.99%,,R85806,0,0,"24,033",,,,,,,,,,,,
R86202,"9,193","121,121",7.59%,,R85807,0,15,"53,966",,,,,,,,,,,,
R86203,0,0,7.79%,,R85808,54,23,648,,,,,,,,,,,,
R86205,"19,094","227,580",8.39%,,R85809,0,0,"11,964",,,,,,,,,,,,
R86206,"11,278","161,344",6.99%,,R85811,54,38,648,,,,,,,,,,,,
R86207,"19,274","275,734",6.99%,,R85812,0,0,"27,886",,,,,,,,,,,,
R86208,0,0,6.99%,,R85813,0,8,"7,432",,,,,,,,,,,,
R86209,0,0,7.59%,,R85815,0,0,"1,544",,,,,,,,,,,,
R86211,0,0,6.99%,,R85816,0,0,"27,934",,,,,,,,,,,,
R86212,"15,700","224,599",6.99%,,R85817,0,0,0,,,,,,,,,,,,
R86213,"19,911","284,856",6.99%,,R85819,0,0,0,,,,,,,,,,,,
R86215,389,"5,572",6.99%,,R85821,0,0,0,,,,,,,,,,,,
R86216,"17,158","245,468",6.99%,,R85823,0,0,"13,885",,,,,,,,,,,,
R86217,0,0,6.99%,,R85825,0,0,"4,514",,,,,,,,,,,,
R86218,"28,422","406,615",6.99%,,R85826,200,0,"9,195",,,,,,,,,,,,
R86219,0,0,6.99%,,R85827,0,0,"9,959",,,,,,,,,,,,
R86222,0,0,6.99%,,R85828,0,0,0,,,,,,,,,,,,
R86223,"21,716","310,675",6.99%,,R85829,71,0,"7,672",,,,,,,,,,,,
R86225,"23,193","331,803",6.99%,,R85831,200,0,"2,400",,,,,,,,,,,,
R86226,0,0,7.99%,,R85832,0,0,0,,,,,,,,,,,,
R86227,0,0,7.99%,,R85833,0,0,"6,756",,,,,,,,,,,,
R86228,"10,579","132,237",8.00%,,R85835,0,0,"27,372",,,,,,,,,,,,
R86229,"3,825","47,809",8.00%,,R85836,0,0,"30,321",,,,,,,,,,,,
R86232,"4,748","67,927",6.99%,,R85837,0,0,0,,,,,,,,,,,,
R86233,"14,140","202,289",6.99%,,R85838,0,0,"34,524",,,,,,,,,,,,
R86235,"30,755","394,804",7.79%,,R85851,0,0,0,,,,,,,,,,,,
R86236,"56,694","811,067",6.99%,,R85852,0,0,"27,270",,,,,,,,,,,,
R86237,"23,312","333,503",6.99%,,R85853,0,0,0,,,,,,,,,,,,
R86238,0,0,6.99%,,R85855,210,0,"6,749",,,,,,,,,,,,
R86239,0,0,6.99%,,R85856,0,0,0,,,,,,,,,,,,
R86252,"48,673","696,317",6.99%,,R85857,0,0,"16,285",,,,,,,,,,,,
R86253,0,0,6.99%,,R85858,0,15,"23,442",,,,,,,,,,,,
R86255,"11,781","178,770",6.59%,,R85859,54,23,648,,,,,,,,,,,,
R86256,0,0,7.59%,,R85861,54,0,648,,,,,,,,,,,,
R86257,0,0,7.79%,,R85862,0,15,0,,,,,,,,,,,,
R86258,0,0,8.19%,,R85863,0,0,0,,,,,,,,,,,,
R86259,0,0,8.19%,,R85865,200,0,"22,493",,,,,,,,,,,,
R86261,"24,916","356,453",6.99%,,R85866,0,0,"16,101",,,,,,,,,,,,
R86262,0,0,8.59%,,R85867,0,0,"21,379",,,,,,,,,,,,
R86265,"1,028","14,713",6.99%,,R85868,0,0,"7,893",,,,,,,,,,,,
R86266,"20,698","259,044",7.99%,,R85869,0,0,831,,,,,,,,,,,,
R86267,"6,563","93,895",6.99%,,R85872,0,0,"12,725",,,,,,,,,,,,
R86268,"17,621","252,093",6.99%,,R85873,0,0,0,,,,,,,,,,,,
R86269,"4,814","63,423",7.59%,,R85875,0,0,0,,,,,,,,,,,,
R86271,0,0,6.99%,,R85876,200,0,"13,448",,,,,,,,,,,,
R86272,"38,666","553,160",6.99%,,R85877,0,0,"20,029",,,,,,,,,,,,
R86273,"1,444","20,663",6.99%,,R85878,0,0,"12,930",,,,,,,,,,,,
R86275,"24,811","354,944",6.99%,,R85879,100,8,"21,912",,,,,,,,,,,,
R86276,"6,049","75,607",8.00%,,R85881,0,0,"3,870",,,,,,,,,,,,
R86277,0,0,7.59%,,R85882,0,0,0,,,,,,,,,,,,
R86278,0,0,6.99%,,R85883,0,0,0,,,,,,,,,,,,
R86279,"7,079","88,493",8.00%,,R85885,0,0,0,,,,,,,,,,,,
R86281,"29,838","355,639",8.39%,,R85886,54,30,648,,,,,,,,,,,,
R86282,"13,004","162,553",8.00%,,R85887,0,0,0,,,,,,,,,,,,
R86283,"16,800","240,343",6.99%,,R85888,0,0,0,,,,,,,,,,,,
R86285,"21,337","305,256",6.99%,,R85889,0,0,0,,,,,,,,,,,,
R86286,"39,187","560,622",6.99%,,R85891,0,0,0,,,,,,,,,,,,
R86287,0,0,8.00%,,R85892,200,23,"12,171",,,,,,,,,,,,
R86288,0,0,6.99%,,R85893,54,0,648,,,,,,,,,,,,
R86289,"12,715","158,937",8.00%,,R85895,0,0,"17,025",,,,,,,,,,,,
R86291,"12,778","182,807",6.99%,,R85896,20,0,"29,553",,,,,,,,,,,,
R86292,"26,503","379,158",6.99%,,R85897,0,15,"13,661",,,,,,,,,,,,
R86293,"7,805","111,656",6.99%,,R85898,0,0,0,,,,,,,,,,,,
R86295,0,0,6.99%,,R85899,0,15,"18,460",,,,,,,,,,,,
R86296,"29,424","377,713",7.79%,,R85901,0,0,0,,,,,,,,,,,,
R86297,"31,648","452,757",6.99%,,R85902,0,0,"7,496",,,,,,,,,,,,
R86298,"36,568","523,143",6.99%,,R85903,0,0,"21,283",,,,,,,,,,,,
R86299,"15,688","238,056",6.59%,,R85905,54,0,648,,,,,,,,,,,,
R86301,"11,007","157,466",6.99%,,R85906,27,0,324,,,,,,,,,,,,
R86302,"3,795","49,612",7.65%,,R85907,0,0,"1,653",,,,,,,,,,,,
R86303,"16,662","219,528",7.59%,,R85908,129,0,"1,548",,,,,,,,,,,,
R86305,0,0,8.29%,,R85909,0,0,"11,850",,,,,,,,,,,,
R86306,"13,250","189,558",6.99%,,R85911,0,0,0,,,,,,,,,,,,
R86307,0,0,6.99%,,R85913,0,0,0,,,,,,,,,,,,
R86308,"16,496","235,999",6.99%,,R85915,54,15,648,,,,,,,,,,,,
R86309,"30,311","399,360",7.59%,,R85916,0,0,"14,133",,,,,,,,,,,,
R86311,0,0,7.59%,,R85917,0,0,"9,581",,,,,,,,,,,,
R86312,"18,584","226,914",8.19%,,R85918,54,0,648,,,,,,,,,,,,
R86315,"2,883","41,243",6.99%,,R85919,0,0,0,,,,,,,,,,,,
R86316,"99,884","1,250,114",7.99%,,R85921,0,0,0,,,,,,,,,,,,
R86317,"11,525","164,879",6.99%,,R85922,0,0,"15,697",,,,,,,,,,,,
R86318,"14,620","182,756",8.00%,,R85923,200,23,"11,737",,,,,,,,,,,,
R86321,694,"9,924",6.99%,,R85925,0,0,"16,712",,,,,,,,,,,,
R86322,0,0,6.99%,,R85926,0,0,0,,,,,,,,,,,,
R86323,"30,062","358,312",8.39%,,R85927,0,0,0,,,,,,,,,,,,
R86325,"17,612","226,084",7.79%,,R85928,0,0,0,,,,,,,,,,,,
R86326,0,0,8.59%,,R85929,0,8,"26,131",,,,,,,,,,,,
R86327,0,0,6.99%,,R85931,0,15,"11,253",,,,,,,,,,,,
R86328,0,0,6.99%,,R85932,200,0,"2,400",,,,,,,,,,,,
R86331,"22,833","300,831",7.59%,,R85933,0,0,"12,266",,,,,,,,,,,,
R86332,308,"3,585",8.59%,,R85935,0,0,0,,,,,,,,,,,,
R86333,"25,944","471,715",5.50%,,R85936,0,0,"21,528",,,,,,,,,,,,
R86335,"10,753","134,410",8.00%,,R85937,200,15,"19,542",,,,,,,,,,,,
R86336,"5,180","74,106",6.99%,,R85938,0,0,0,,,,,,,,,,,,
R86337,"14,436","190,202",7.59%,,R85939,0,0,"40,110",,,,,,,,,,,,
R86338,814,"11,642",6.99%,,R85951,0,0,"14,803",,,,,,,,,,,,
R86339,"21,495","259,289",8.29%,,R85952,200,0,"11,481",,,,,,,,,,,,
R86351,0,0,8.39%,,R85953,200,0,"6,798",,,,,,,,,,,,
R86352,"7,519","107,565",6.99%,,R85955,0,0,"40,076",,,,,,,,,,,,
R86353,"12,067","172,634",6.99%,,R85956,0,0,"8,465",,,,,,,,,,,,
R86355,"3,359","48,058",6.99%,,R85957,54,0,648,,,,,,,,,,,,
R86356,0,0,7.59%,,R85958,0,0,"26,101",,,,,,,,,,,,
R86357,"15,781","225,769",6.99%,,R85959,0,0,"13,586",,,,,,,,,,,,
R86358,0,0,8.00%,,R85961,54,0,648,,,,,,,,,,,,
