Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R81372,"13,734","196,478",6.99%,,R81269,0,0,"42,027",,R82708,132,,R86127,342,,R87621,Aug'24 New,,,
R81373,"32,543","378,843",8.59%,,R81271,0,0,"8,870",,R82716,957,,R86131,775,,R87592,Aug'24 New,,,
R81375,"4,418","63,206",6.99%,,R81272,0,0,"14,716",,R82719,"4,199",,R86168,"1,168",,R87638,Aug'24 New,,,
R81376,"60,400","864,093",6.99%,,R81273,0,0,"5,774",,R82727,"1,327",,R86175,723,,R87596,Aug'24 New,,,
R81378,"19,125","273,606",6.99%,,R81275,0,0,"6,885",,R82752,6,,R86178,4,,R87635,Aug'24 New,,,
R81379,"13,383","191,460",6.99%,,R81276,0,0,0,,R82758,12,,R86181,136,,R87636,Aug'24 New,,,
R81381,0,0,6.99%,,R81277,0,0,"16,939",,R82762,"11,530",,R86205,481,,R87632,Aug'24 New,,,
R81382,"10,890","155,798",6.99%,,R81278,0,0,"16,627",,R82765,"2,328",,R86212,212,,R87671,Aug'24 New,,,
R81383,"34,905","406,349",8.59%,,R81279,87,0,"1,044",,R82771,"4,266",,R86228,413,,R87673,Aug'24 New,,,
R81385,"6,301","90,149",6.99%,,R81282,0,0,0,,R82772,"2,423",,R86229,123,,R87677,Aug'24 New,,,
R81387,"35,231","504,016",6.99%,,R81283,0,0,"26,013",,R82776,"3,345",,R86266,566,,R87668,Aug'24 New,,,
R81388,0,0,8.39%,,R81285,0,0,"54,676",,R82782,"3,313",,R86267,288,,R87661,Aug'24 New,,,
R81389,0,0,6.99%,,R81286,0,0,"18,611",,R82788,"4,855",,R86268,160,,R87682,Aug'24 New,,,
R81391,"44,016","512,412",8.59%,,R81287,0,8,"28,630",,R82801,"2,379",,R86276,227,,R87676,Aug'24 New,,,
R81392,"39,643","522,304",7.59%,,R81288,0,0,"2,389",,R82805,"4,971",,R86289,842,,R87686,Aug'24 New,,,
R81393,"79,660","1,049,536",7.59%,,R81291,0,0,"18,346",,R82808,"2,266",,R86298,231,,R87685,Aug'24 New,,,
R81395,"41,134","556,611",7.39%,,R81292,0,0,"24,798",,R82809,648,,R86301,299,,R87652,Aug'24 New,,,
R81396,"38,169","477,705",7.99%,,R81293,0,0,"14,669",,R82826,"1,104",,R86308,257,,R87683,Aug'24 New,,,
R81397,0,0,6.50%,,R81295,0,0,"7,034",,R82831,800,,R86312,895,,R87633,Aug'24 New,,,
R81399,"11,813","169,002",6.99%,,R81296,0,0,"24,924",,R82832,931,,R86335,524,,R87653,Aug'24 New,,,
R81501,"33,068","435,683",7.59%,,R81297,0,0,"10,570",,R82859,"1,771",,R86352,598,,R87582,Aug'24 New,,,
R81502,0,0,6.99%,,R81298,0,0,0,,R82881,"4,407",,R86353,297,,R87666,Aug'24 New,,,
R81503,"15,169","199,851",7.59%,,R81299,0,0,0,,R82889,295,,R86355,59,,R87675,Aug'24 New,,,
R81505,"30,514","436,539",6.99%,,R81302,10,0,"43,444",,R82906,"2,612",,R86376,894,,R87663,Aug'24 New,,,
R81507,"17,137","214,477",7.99%,,R81303,0,0,"23,337",,R82927,"1,114",,R86377,304,,R87659,Aug'24 New,,,
R81508,"1,791","23,597",7.59%,,R81305,10,0,"9,903",,R82956,"2,862",,R86398,21,,R87132,Sep'24 New,,,
R81509,"7,384","105,636",6.99%,,R81306,0,0,"10,878",,R82962,"2,293",,R86399,33,,R87669,Sep'24 New,,,
R81511,"27,055","338,606",7.99%,,R81307,0,0,"51,977",,R82969,649,,R86508,89,,R87688,Sep'24 New,,,
R81512,"19,770","282,834",6.99%,,R81308,0,0,"17,599",,R82997,876,,R86509,30,,R87627,Sep'24 New,,,
R81515,"32,499","428,185",7.59%,,R81309,0,0,"18,454",,R83002,"1,901",,R86525,16,,R87308,Sep'24 New,,,
R81516,"21,905","313,374",6.99%,,R81311,200,0,"11,130",,R83027,83,,R86527,608,,R87558,Sep'24 New,,,
R81517,"6,087","87,074",6.99%,,R81312,200,0,"2,400",,R83067,"1,866",,R86528,163,,R87616,Sep'24 New,,,
R81519,"15,512","221,913",6.99%,,R81313,0,0,0,,R83093,679,,R86539,50,,R87629,Sep'24 New,,,
R81521,"13,360","191,131",6.99%,,R81315,200,0,"6,002",,R83102,"2,978",,R86553,275,,R87631,Sep'24 New,,,
R81522,"18,617","266,340",6.99%,,R81316,0,0,"6,257",,R83116,"1,108",,R86558,247,,R87662,Sep'24 New,,,
R81523,"39,510","565,236",6.99%,,R81317,0,0,"6,410",,R83118,"1,059",,R86563,578,,R87672,Sep'24 New,,,
R81525,"20,046","286,781",6.99%,,R81318,0,0,"8,341",,R83139,"2,644",,R86569,722,,R87678,Sep'24 New,,,
R81526,"40,046","497,470",8.05%,,R81319,0,0,0,,R83162,"1,885",,R86571,12,,R87679,Sep'24 New,,,
R81529,0,0,8.39%,,R81321,200,0,"27,022",,R83168,"4,844",,R86573,441,,R87681,Sep'24 New,,,
R81531,"14,470","190,647",7.59%,,R81322,0,0,0,,R83171,"1,755",,R86579,712,,R87687,Sep'24 New,,,
R81532,"17,400","202,559",8.59%,,R81323,200,0,"29,504",,R83183,811,,R86585,156,,R87689,Sep'24 New,,,
R81533,"8,727","114,974",7.59%,,R81325,200,0,"15,713",,R83187,532,,R86588,88,,R87691,Sep'24 New,,,
R81535,"24,004","316,257",7.59%,,R81326,0,0,"12,527",,R83191,"2,545",,R86592,141,,R87692,Sep'24 New,,,
R81536,"22,666","298,623",7.59%,,R81327,0,0,"9,118",,R83193,580,,R86595,594,,R87695,Sep'24 New,,,
R81537,"32,536","465,461",6.99%,,R81328,0,0,0,,R83198,"10,733",,R86612,304,,R87696,Sep'24 New,,,
R81538,0,0,8.39%,,R81329,0,0,0,,R83212,410,,R86616,25,,R87697,Sep'24 New,,,
R81539,0,0,8.39%,,R81331,10,0,"17,803",,R83213,"2,622",,R86629,175,,R87699,Sep'24 New,,,
R81551,"26,756","382,771",6.99%,,R81332,0,0,0,,R83217,"1,774",,R86638,424,,R87701,Sep'24 New,,,
R81552,"28,877","380,463",7.59%,,R81333,0,0,"23,588",,R83226,479,,R86658,67,,R87703,Sep'24 New,,,
R81555,0,0,7.59%,,R81335,0,0,0,,R83227,673,,R86661,161,,R87705,Sep'24 New,,,
R81556,"11,516","164,751",6.99%,,R81336,0,0,0,,R83237,"2,165",,R86665,4,,R87706,Sep'24 New,,,
R81557,"8,295","109,289",7.59%,,R81338,0,0,"23,093",,R83262,"1,229",,R86666,51,,R87707,Sep'24 New,,,
R81558,"8,782","125,633",6.99%,,R81339,0,0,0,,R83269,"3,884",,R86682,145,,R87708,Sep'24 New,,,
R81559,"18,576","244,742",7.59%,,R81351,0,0,0,,R83275,298,,R86687,97,,R87711,Sep'24 New,,,
R81561,"25,051","358,378",6.99%,,R81352,0,0,"20,032",,R83276,636,,R86689,852,,R87712,Sep'24 New,,,
R81562,"37,114","488,992",7.59%,,R81353,0,0,"36,337",,R83281,158,,R86691,202,,R87713,Sep'24 New,,,
R81565,"17,329","211,593",8.19%,,R81355,200,8,"18,909",,R83286,"2,513",,R86696,114,,R87715,Sep'24 New,,,
R81566,"12,012","171,849",6.99%,,R81356,0,0,"22,328",,R83301,"2,733",,R86697,385,,R87716,Sep'24 New,,,
R81567,"9,878","141,316",6.99%,,R81357,0,0,"19,059",,R83318,"1,630",,R86698,153,,R87717,Sep'24 New,,,
R81568,0,0,6.99%,,R81358,0,0,"30,803",,R83319,305,,R86716,125,,R87719,Sep'24 New,,,
R81569,"17,917","256,324",6.99%,,R81359,210,0,"7,391",,R83327,"3,367",,R86721,26,,R87721,Sep'24 New,,,
R81573,"15,975","210,481",7.59%,,R81361,0,0,"22,048",,R83329,"4,305",,R86751,755,,R87722,Sep'24 New,,,
R81575,"39,744","523,640",7.59%,,R81362,200,0,"15,198",,R83333,549,,R86761,286,,R87723,Sep'24 New,,,
R81576,"69,357","913,788",7.59%,,R81363,0,0,0,,R83339,"1,802",,R86769,174,,R87726,Sep'24 New,,,
R81578,"10,571","151,236",6.99%,,R81365,0,0,0,,R83353,715,,R86771,135,,R87727,Sep'24 New,,,
R81579,"13,241","210,168",6.30%,,R81366,0,0,0,,R83357,653,,R86777,200,,R87728,Sep'24 New,,,
R81581,"10,209","146,052",6.99%,,R81367,0,0,0,,R83367,"1,851",,R86791,13,,R87731,Sep'24 New,,,
R81583,"14,347","205,249",6.99%,,R81368,0,0,0,,R83368,"1,510",,R86797,33,,R87732,Sep'24 New,,,
R81585,"20,581","257,587",7.99%,,R81369,0,0,"12,574",,R83376,331,,R86798,163,,R87733,Sep'24 New,,,
R81586,"18,321","241,382",7.59%,,R81371,0,0,"29,498",,R83377,14,,R86819,63,,R87736,Sep'24 New,,,
R81587,"18,927","249,367",7.59%,,R81372,10,0,"13,854",,R83378,"4,425",,R86822,609,,R87737,Sep'24 New,,,
R81588,"17,162","245,527",6.99%,,R81373,0,0,"32,543",,R83389,435,,R86825,7,,R87738,Sep'24 New,,,
R81589,"39,570","521,348",7.59%,,R81375,0,0,"4,418",,R83393,"4,244",,R86832,140,,R87739,Sep'24 New,,,
R81591,"11,054","158,141",6.99%,,R81376,0,0,"60,400",,R83395,"2,613",,R86837,139,,R87752,Sep'24 New,,,
R81592,"22,903","301,754",7.59%,,R81377,0,0,0,,R83506,"2,774",,R86838,436,,R87753,Sep'24 New,,,
R81593,"54,791","721,883",7.59%,,R81378,0,0,"19,125",,R83508,"6,062",,R86839,783,,R87755,Sep'24 New,,,
R81596,"9,124","120,216",7.59%,,R81379,0,0,"13,383",,R83511,161,,R86852,58,,R87756,Sep'24 New,,,
R81597,"30,763","440,096",6.99%,,R81381,54,0,648,,R83519,"5,097",,R86861,"1,202",,R87757,Sep'24 New,,,
R81598,"30,993","408,339",7.59%,,R81382,0,0,"10,890",,R83532,"1,743",,R86863,67,,R87759,Sep'24 New,,,
R81599,"38,340","548,501",6.99%,,R81383,0,0,"34,905",,R83533,"1,699",,R86865,27,,R87763,Sep'24 New,,,
R81601,"48,901","569,275",8.59%,,R81385,200,0,"8,701",,R83538,"1,014",,R86868,69,,R87766,Sep'24 New,,,
R81602,0,0,8.59%,,R81386,0,0,0,,R83551,"3,011",,R86871,136,,R87771,Sep'24 New,,,
R81605,"24,512","322,950",7.59%,,R81387,200,0,"37,631",,R83561,364,,R86875,523,,R87698,Sep'24 New,,,
R81606,"32,553","465,714",6.99%,,R81388,54,0,648,,R83562,"1,708",,R86876,15,,R87729,Sep'24 New,,,
R81607,0,0,6.99%,,R81389,0,0,0,,R83566,934,,R86877,458,,R88866,Sep'24 Reactivate,,,
R81611,"19,714","259,734",7.59%,,R81391,0,0,"44,016",,R83572,"1,095",,R86879,263,,R81631,Sep'24 Reactivate,,,
R81612,"17,010","224,115",7.59%,,R81392,0,0,"39,643",,R83575,523,,R86891,113,,R81999,Sep'24 Reactivate,,,
R81615,"35,034","501,201",6.99%,,R81393,10,0,"79,780",,R83576,"2,123",,R86895,88,,R82595,Sep'24 Reactivate,,,
R81616,"8,270","118,311",6.99%,,R81395,0,0,"41,134",,R83582,348,,R86902,47,,R82656,Sep'24 Reactivate,,,
R81617,"14,731","210,742",6.99%,,R81396,0,0,"38,169",,R83586,994,,R86905,122,,R83132,Sep'24 Reactivate,,,
R81618,0,0,8.00%,,R81397,0,0,0,,R83596,597,,R86906,41,,R81511,Sep'24 Reactivate,,,
R81621,"21,215","279,509",7.59%,,R81398,0,0,0,,R83599,"3,650",,R86912,102,,R83388,Sep'24 Reactivate,,,
R81622,"20,835","242,553",8.59%,,R81399,0,0,"11,813",,R83616,"8,171",,R86915,469,,R83567,Sep'24 Reactivate,,,
R81623,"26,935","385,333",6.99%,,R81501,0,0,"33,068",,R83656,"1,464",,R86916,134,,R83598,Sep'24 Reactivate,,,
R81625,"11,683","167,136",6.99%,,R81502,0,0,0,,R83677,765,,R86928,"1,088",,R83932,Sep'24 Reactivate,,,
R81626,"7,781","97,259",8.00%,,R81503,100,0,"16,369",,R83682,"5,028",,R86933,322,,R85223,Sep'24 Reactivate,,,
R81627,"22,049","315,439",6.99%,,R81505,0,0,"30,514",,R83689,"1,600",,R86939,499,,R85681,Sep'24 Reactivate,,,
R81628,0,0,6.99%,,R81506,0,0,0,,R83706,479,,R86951,178,,R85815,Sep'24 Reactivate,,,
R81629,"24,899","356,215",6.99%,,R81507,0,0,"17,137",,R83731,"5,583",,R86963,17,,R85996,Sep'24 Reactivate,,,
R81631,0,0,6.99%,,R81508,50,0,"2,391",,R83737,"1,109",,R86977,161,,R87103,Sep'24 Reactivate,,,
R81632,107,"1,404",7.59%,,R81509,0,0,"7,384",,R83762,37,,R86979,27,,,,,,
R81633,"17,406","229,331",7.59%,,R81511,200,0,"29,455",,R83772,"2,513",,R86996,6,,,,,,
R81635,"23,443","335,386",6.99%,,R81512,0,0,"19,770",,R83775,"4,719",,R86997,112,,,,,,
R81636,"49,448","651,485",7.59%,,R81513,0,0,0,,R83791,827,,R87001,180,,,,,,
R81638,"28,547","332,326",8.59%,,R81515,0,0,"32,499",,R83803,"1,716",,R87012,305,,,,,,
R81639,"11,754","168,158",6.99%,,R81516,0,0,"21,905",,R83808,"9,343",,R87013,408,,,,,,
R81651,"31,031","388,373",7.99%,,R81517,0,0,"6,087",,R83835,"2,724",,R87017,303,,,,,,
R81652,"15,002","214,621",6.99%,,R81518,0,0,0,,R83869,"3,376",,R87021,"1,227",,,,,,
R81655,"51,451","677,880",7.59%,,R81519,0,0,"15,512",,R83873,668,,R87027,897,,,,,,
R81656,"25,169","360,077",6.99%,,R81521,200,0,"15,760",,R83882,"1,197",,R87032,106,,,,,,
R81657,0,0,6.99%,,R81522,200,0,"21,017",,R83906,288,,R87052,"1,210",,,,,,
R81658,"7,411","97,648",7.59%,,R81523,0,0,"39,510",,R83927,109,,R87062,316,,,,,,
R81659,"26,866","336,246",7.99%,,R81525,0,0,"20,046",,R83951,"2,011",,R87068,7,,,,,,
R81662,"19,903","262,221",7.59%,,R81526,0,0,"40,046",,R83959,"2,519",,R87069,24,,,,,,
R81663,"8,641","123,619",6.99%,,R81527,0,0,0,,R83963,"4,361",,R87072,26,,,,,,
R81665,"35,684","415,417",8.59%,,R81528,0,0,0,,R83967,"1,843",,R87077,84,,,,,,
R81666,"6,513","93,172",6.99%,,R81529,0,0,0,,R83995,164,,R87096,672,,,,,,
R81668,"47,518","626,056",7.59%,,R81531,0,0,"14,470",,R85009,"1,005",,R87099,260,,,,,,
R81669,0,0,8.39%,,R81532,0,0,"17,400",,R85019,859,,R87112,796,,,,,,
R81671,0,0,6.99%,,R81533,200,0,"11,127",,R85021,369,,R87117,31,,,,,,
R81672,"32,455","377,818",8.59%,,R81535,10,0,"24,124",,R85026,"1,534",,R87123,69,,,,,,
R81673,"14,302","174,625",8.19%,,R81536,0,0,"22,666",,R85028,862,,R87129,286,,,,,,
R81676,"11,092","158,682",6.99%,,R81537,0,0,"32,536",,R85066,549,,R87131,33,,,,,,
R81677,"27,226","358,703",7.59%,,R81538,0,0,0,,R85071,"1,844",,R87133,118,,,,,,
R81678,"23,565","310,478",7.59%,,R81539,0,0,0,,R85078,479,,R87136,7,,,,,,
R81679,"7,173","102,617",6.99%,,R81551,0,0,"26,756",,R85093,"2,683",,R87137,288,,,,,,
R81681,"8,314","118,942",6.99%,,R81552,0,0,"28,877",,R85097,744,,R87157,190,,,,,,
R81682,"13,885","198,640",6.99%,,R81555,0,0,0,,R85122,"5,782",,R87161,968,,,,,,
R81683,"6,475","92,634",6.99%,,R81556,200,0,"13,916",,R85153,"3,841",,R87165,177,,,,,,
R81685,"25,665","367,172",6.99%,,R81557,200,0,"10,695",,R85155,"1,209",,R87168,228,,,,,,
R81687,"19,998","263,477",7.59%,,R81558,0,0,"8,782",,R85168,950,,R87173,"1,628",,,,,,
R81689,"32,750","431,485",7.59%,,R81559,0,0,"18,576",,R85169,"1,130",,R87175,150,,,,,,
R81692,0,0,8.00%,,R81561,0,0,"25,051",,R85172,"2,313",,R87178,451,,,,,,
R81693,0,0,7.59%,,R81562,0,0,"37,114",,R85182,419,,R87195,64,,,,,,
R81695,"51,614","738,395",6.99%,,R81563,0,0,0,,R85189,"2,041",,R87198,120,,,,,,
R81696,"21,826","312,245",6.99%,,R81565,0,0,"17,329",,R85198,"3,581",,R87206,487,,,,,,
R81697,"40,830","584,120",6.99%,,R81566,10,0,"12,132",,R85199,"2,754",,R87213,90,,,,,,
R81698,0,0,6.99%,,R81567,200,0,"12,278",,R85201,"3,286",,R87215,141,,,,,,
R81699,0,0,8.19%,,R81568,54,0,648,,R85207,698,,R87221,12,,,,,,
R81701,0,0,6.79%,,R81569,10,0,"18,037",,R85212,"1,557",,R87222,27,,,,,,
R81702,"15,524","194,293",7.99%,,R81571,0,0,0,,R85252,"1,455",,R87227,419,,,,,,
R81703,"24,588","323,948",7.59%,,R81572,0,0,0,,R85263,705,,R87228,197,,,,,,
R81705,"10,973","156,983",6.99%,,R81573,0,0,"15,975",,R85268,"1,660",,R87232,37,,,,,,
R81706,"23,889","341,762",6.99%,,R81575,0,0,"39,744",,R85275,513,,R87255,104,,,,,,
R81707,"49,233","648,661",7.59%,,R81576,0,0,"69,357",,R85286,675,,R87263,40,,,,,,
R81708,"13,683","167,067",8.19%,,R81577,0,0,0,,R85302,"2,159",,R87267,722,,,,,,
R81709,"25,632","366,700",6.99%,,R81578,0,0,"10,571",,R85371,"1,309",,R87278,18,,,,,,
R81711,"9,666","138,281",6.99%,,R81579,0,0,"13,241",,R85387,"1,673",,R87283,25,,,,,,
R81712,"22,909","327,740",6.99%,,R81581,210,0,"12,729",,R85391,"2,099",,R87292,"1,077",,,,,,
R81713,"31,135","362,458",8.59%,,R81582,0,0,0,,R85519,"4,616",,R87298,20,,,,,,
R81715,"23,515","336,403",6.99%,,R81583,0,0,"14,347",,R85538,"1,736",,R87303,192,,,,,,
R81716,"7,388","96,067",7.69%,,R81585,0,0,"20,581",,R85553,"2,173",,R87307,357,,,,,,
R81717,"37,331","491,840",7.59%,,R81586,0,0,"18,321",,R85557,"2,946",,R87308,348,,,,,,
R81718,"18,530","265,095",6.99%,,R81587,0,0,"18,927",,R85558,174,,R87317,104,,,,,,
R81719,"13,127","187,790",6.99%,,R81588,0,0,"17,162",,R85566,"3,524",,R87321,871,,,,,,
R81721,"24,265","347,140",6.99%,,R81589,0,0,"39,570",,R85576,638,,R87322,35,,,,,,
R81722,"60,860","761,708",7.99%,,R81591,200,0,"13,454",,R85589,"1,741",,R87338,114,,,,,,
R81726,"15,849","208,810",7.59%,,R81592,0,0,"22,903",,R85592,154,,R87351,155,,,,,,
R81727,"12,211","174,688",6.99%,,R81593,0,0,"54,791",,R85601,542,,R87352,45,,,,,,
R81728,"26,974","337,595",7.99%,,R81596,10,0,"9,244",,R85605,180,,R87358,99,,,,,,
R81732,0,0,6.99%,,R81597,10,0,"30,883",,R85609,20,,R87361,4,,,,,,
R81733,"24,613","324,277",7.59%,,R81598,10,0,"31,113",,R85628,"6,032",,R87372,103,,,,,,
R81735,"15,419","220,589",6.99%,,R81599,0,0,"38,340",,R85629,"3,497",,R87387,177,,,,,,
R81736,"19,724","282,175",6.99%,,R81601,0,0,"48,901",,R85639,35,,R87389,98,,,,,,
R81737,"17,237","246,595",6.99%,,R81602,0,0,0,,R85658,937,,R87392,25,,,,,,
R81738,0,0,8.25%,,R81603,0,0,0,,R85668,89,,R87398,73,,,,,,
R81739,"18,018","213,236",8.45%,,R81605,0,0,"24,512",,R85678,"1,038",,R87399,11,,,,,,
R81751,"37,164","531,671",6.99%,,R81606,0,0,"32,553",,R85698,"5,513",,R87503,14,,,,,,
R81753,"53,812","708,984",7.59%,,R81607,0,0,0,,R85708,"3,698",,R87505,211,,,,,,
R81755,"19,565","279,896",6.99%,,R81608,0,0,0,,R85713,"1,067",,R87513,108,,,,,,
R81756,"22,296","265,747",8.39%,,R81611,0,0,"19,714",,R85723,613,,R87518,204,,,,,,
R81757,"13,345","171,307",7.79%,,R81612,200,0,"19,410",,R85725,"5,859",,R87521,915,,,,,,
R81758,"34,916","499,517",6.99%,,R81615,10,0,"35,154",,R85737,"2,888",,R87523,31,,,,,,
R81759,"16,365","215,618",7.59%,,R81616,0,0,"8,270",,R85738,"1,874",,R87533,8,,,,,,
R81761,"18,782","268,703",6.99%,,R81617,0,0,"14,731",,R85775,299,,R87536,984,,,,,,
R81762,0,0,8.25%,,R81618,0,0,0,,R85785,151,,R87537,118,,,,,,
R81767,"30,667","365,524",8.39%,,R81619,0,0,0,,R85786,"1,008",,R87551,64,,,,,,
R81768,"17,888","227,877",7.85%,,R81621,0,0,"21,215",,R85798,"1,440",,R87556,78,,,,,,
R81769,0,0,7.59%,,R81622,0,0,"20,835",,R85807,"3,439",,R87557,65,,,,,,
R81771,"38,557","551,598",6.99%,,R81623,0,0,"26,935",,R85823,"1,908",,R87559,47,,,,,,
R81772,0,0,8.59%,,R81625,0,0,"11,683",,R85896,"5,616",,R87565,233,,,,,,
R81775,"24,800","354,787",6.99%,,R81626,10,0,"7,901",,R85913,74,,R87568,38,,,,,,
R81776,"4,028","51,310",7.85%,,R81627,10,0,"22,169",,R85929,"1,172",,R87569,16,,,,,,
R81777,"9,618","137,590",6.99%,,R81628,64,0,768,,R85931,"1,695",,R87572,10,,,,,,
R81778,"14,313","204,769",6.99%,,R81629,10,0,"25,019",,R85962,55,,R87575,152,,,,,,
R81779,"29,997","366,261",8.19%,,R81631,200,0,"2,400",,R85965,488,,R87576,550,,,,,,
R81781,"23,913","342,101",6.99%,,R81632,200,0,"2,507",,R85976,429,,R87579,153,,,,,,
R81783,"51,468","736,314",6.99%,,R81633,0,0,"17,406",,R85979,"2,966",,R87582,20,,,,,,
R81786,"69,380","807,680",8.59%,,R81635,200,0,"25,843",,R86005,131,,R87583,42,,,,,,
R81787,"39,798","569,351",6.99%,,R81636,0,0,"49,448",,R86087,919,,R87587,660,,,,,,
R81791,"21,944","313,928",6.99%,,R81637,0,0,0,,R86098,681,,R87596,"1,117",,,,,,
R81793,"14,655","209,654",6.99%,,R81638,10,0,"28,667",,R86131,"2,837",,R87601,37,,,,,,
R81795,"28,506","331,845",8.59%,,R81639,10,0,"11,874",,R86137,"3,273",,R87608,182,,,,,,
R81796,"37,206","532,280",6.99%,,R81651,0,0,"31,031",,R86158,"3,451",,R87609,30,,,,,,
R81798,"10,403","130,039",8.00%,,R81652,10,0,"15,122",,R86168,"2,642",,R87611,29,,,,,,
R81801,"11,446","163,754",6.99%,,R81653,0,0,0,,R86175,"1,839",,R87613,19,,,,,,
R81802,"4,387","62,755",6.99%,,R81655,10,0,"51,571",,R86178,11,,R87615,28,,,,,,
R81803,"35,067","417,961",8.39%,,R81656,0,0,"25,169",,R86179,508,,R87617,521,,,,,,
R81805,"27,410","361,129",7.59%,,R81657,0,0,0,,R86181,580,,R87627,43,,,,,,
R81806,"4,231","60,533",6.99%,,R81658,200,0,"9,811",,R86189,"2,301",,R87631,85,,,,,,
R81807,"13,783","197,182",6.99%,,R81659,10,0,"26,986",,R86205,636,,R87636,295,,,,,,
R81808,"29,082","416,047",6.99%,,R81661,0,0,0,,R86212,"1,040",,R87651,116,,,,,,
R81809,"15,919","192,029",8.29%,,R81662,0,0,"19,903",,R86228,"1,168",,R87653,16,,,,,,
R81811,"14,739","226,757",6.50%,,R81663,200,0,"11,041",,R86268,580,,R87655,"1,220",,,,,,
R81812,"17,823","254,977",6.99%,,R81665,0,0,"35,684",,R86276,"1,062",,R87662,161,,,,,,
R81813,"8,776","125,554",6.99%,,R81666,0,0,"6,513",,R86279,"1,765",,R87672,11,,,,,,
R81815,"7,999","92,472",8.65%,,R81667,0,0,0,,R86287,"1,231",,R87673,5,,,,,,
R81816,"16,527","236,434",6.99%,,R81668,10,0,"47,638",,R86289,"1,430",,R87678,113,,,,,,
R81817,"10,756","153,877",6.99%,,R81669,54,0,648,,R86291,"3,726",,R87681,"1,858",,,,,,
R81819,"8,803","125,941",6.99%,,R81671,0,0,0,,R86298,662,,R87683,7,,,,,,
R81821,"20,733","296,611",6.99%,,R81672,0,0,"32,455",,R86301,502,,R87685,76,,,,,,
R81822,"9,755","122,085",7.99%,,R81673,0,0,"14,302",,R86316,"7,294",,R87689,159,,,,,,
R81823,"21,537","308,106",6.99%,,R81675,0,0,0,,R86332,13,,R87692,49,,,,,,
R81825,"29,336","386,509",7.59%,,R81676,200,0,"13,492",,R86352,"1,321",,R87695,5,,,,,,
R81826,"14,149","202,419",6.99%,,R81677,0,0,"27,226",,R86353,"1,042",,R87706,609,,,,,,
R81827,"45,439","650,061",6.99%,,R81678,0,0,"23,565",,R86376,629,,R87707,50,,,,,,
R81828,"17,618","252,052",6.99%,,R81679,0,0,"7,173",,R86377,668,,R87713,37,,,,,,
R81829,"6,280","89,848",6.99%,,R81681,200,0,"10,714",,R86399,118,,R87716,29,,,,,,
R81832,0,0,8.59%,,R81682,0,0,"13,885",,R86502,"3,157",,R87723,77,,,,,,
R81833,"7,496","107,246",6.99%,,R81683,0,0,"6,475",,R86508,205,,R87726,9,,,,,,
R81835,"18,265","240,642",7.59%,,R81685,0,0,"25,665",,R86527,"1,173",,R87737,8,,,,,,
R81836,"20,410","291,988",6.99%,,R81686,0,0,0,,R86528,"1,188",,R87739,326,,,,,,
R81837,"27,972","325,636",8.59%,,R81687,0,0,"19,998",,R86539,182,,R87753,14,,,,,,
R81839,0,0,6.99%,,R81688,0,0,0,,R86553,"1,129",,R87756,3,,,,,,
R81852,"17,145","245,273",6.99%,,R81689,0,0,"32,750",,R86558,289,,R87763,5,,,,,,
R81853,"7,624","109,064",6.99%,,R81692,27,0,324,,R86563,881,,R88101,12,,,,,,
R81856,"21,460","307,015",6.99%,,R81693,200,0,"2,400",,R86568,"2,549",,R88119,"2,270",,,,,,
R81858,"15,346","219,541",6.99%,,R81695,0,0,"51,614",,R86569,"2,057",,R88192,572,,,,,,
R81859,"19,552","279,720",6.99%,,R81696,0,0,"21,826",,R86579,"1,644",,R88202,107,,,,,,
R81861,"12,237","175,070",6.99%,,R81697,0,0,"40,830",,R86585,272,,R88251,94,,,,,,
R81863,"9,047","129,423",6.99%,,R81698,200,0,"2,400",,R86588,236,,R88283,267,,,,,,
R81865,"9,327","116,584",8.00%,,R81699,0,0,0,,R86592,132,,R88291,249,,,,,,
R81866,"21,431","255,435",8.39%,,R81701,54,0,648,,R86595,302,,R88318,620,,,,,,
R81867,"5,053","60,228",8.39%,,R81702,0,0,"15,524",,R86616,107,,R88333,141,,,,,,
R81868,0,0,6.99%,,R81703,10,0,"24,708",,R86636,"5,718",,R88351,314,,,,,,
R81871,0,0,8.39%,,R81705,0,0,"10,973",,R86638,"1,358",,R88353,388,,,,,,
R81872,0,0,6.99%,,R81706,10,0,"24,009",,R86665,152,,R88379,238,,,,,,
R81873,"38,243","547,109",6.99%,,R81707,0,0,"49,233",,R86682,348,,R88395,437,,,,,,
R81875,0,0,8.19%,,R81708,0,0,"13,683",,R86687,155,,R88399,75,,,,,,
R81876,"8,412","120,342",6.99%,,R81709,200,0,"28,032",,R86691,649,,R88507,738,,,,,,
R81877,"2,276","28,488",7.99%,,R81711,10,0,"9,786",,R86696,174,,R88528,391,,,,,,
R81878,"23,268","332,876",6.99%,,R81712,200,0,"25,309",,R86697,370,,R88596,669,,,,,,
R81879,"28,330","405,296",6.99%,,R81713,0,0,"31,135",,R86698,320,,R88617,268,,,,,,
R81881,"11,707","167,475",6.99%,,R81715,0,0,"23,515",,R86716,203,,R88721,343,,,,,,
R81885,"29,993","429,091",6.99%,,R81716,0,0,"7,388",,R86721,27,,R88728,446,,,,,,
