Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
78977,SZECHUAN GARDEN CHINESE RESTAURANT,4211 CHAPMAN HWY,KNOXVILLE,37920,TN,,8655790889
78978,CHINA UNO,308 VILLAGE WALK DR,HOLLY SPRINGS,27540,NC,,9195579888
78979,SZECHUAN HOT WOK,2578 FRAYSER BLVD,MEMPHIS,38127,TN,,9013586912
78980,CHINA WOK,948 WALKER AVE D,GREENSBORO,27403,NC,,3362722800
78981,TRAY'S GARDEN CHINESE RESTAURANT,441 TN-52 SCENIC,LAFAYETTE,37083,TN,,6156666688
78982,CHINATOWN EXPRESS,5800 DURALEIGH RD,RALEIGH,27612,NC,,9197821111
78983,WANG'S MANDARIN HOUSE,544 S HIGHLAND ST,MEMPHIS,38111,TN,,9014584880
78984,EMPIRE BUFFET,803 S MEMORIAL DR,GREENVILLE,27834,NC,,2523290333
78985,WANG'S MANDARIN HOUSE,6065 PARK AVE,MEMPHIS,38119,TN,,9017630676
78986,FIRST TASTE CHINESE RESTAURANT,2262 N CHURCH ST,BURLINGTON,27217,NC,,3362228003
78987,WOK & ROLL,3305 WINCHESTER RD,MEMPHIS,38118,TN,,9013656866
78988,GREAT CHINA,3548 YADKINVILLE RD,WINSTON-SALEM,27106,NC,,3369225300
78989,WOK AND HIBACHI,101 E UNAKA AVE #1,JOHNSON CITY,37601,TN,,4239289696
78990,GREAT CHINA,2935 NC-16,MILLERS CREEK,28651,NC,,3368388228
78991,WOK N ROLL,2828 E MAGNOLIA AVE,KNOXVILLE,37914,TN,,8655232128
78992,WOK N ROLL,2924 S CHURCH ST,MURFREESBORO,37127,TN,,6156173617
78993,GREAT WALL,1096 SABBATH HOME RD SW,SUPPLY,28462,NC,,9108424733
78994,XING DYNASTY,361 MAJORS BLVD,LYNCHBURG,37352,TN,,9317596922
78995,HONG KONG CHINESE FOOD,1060 B EDWARDS RD,PRINCETON,27569,NC,,9199360566
78996,XING WANG,3209 S MENDENHALL RD,MEMPHIS,38115,TN,,9013632885
78997,HONG KONG CHINESE RESTAURANT,602 JONES FERRY RD,CARRBORO,27510,NC,,9199420850
78998,YANG'S DELI,4985 SUMMER AVE,MEMPHIS,38122,TN,,9016825309
78999,HONG KONG CHINESE RESTAURANT,702 E 4TH AVE,RED SPRINGS,28377,NC,,9108438281
79000,YONG ASIAN HOUSE,405 ROY MARTIN RD,JOHNSON CITY,37615,TN,,4232321268
79001,HOP FENG KITCHEN,2504 LITTLE ROCK RD C,CHARLOTTE,28214,NC,,7043983130
79002,YUM'S,782 S HIGHLAND ST,MEMPHIS,38111,TN,,9014544800
79003,IRON WOK,33 RECTOR ST,BRYSON CITY,28713,NC,,8284889553
79004,YUM'S CHINESE CARRY OUT,2451 JACKSON AVE,MEMPHIS,38108,TN,,9014583797
79005,KING GOURMET,811 W HAMLET AVE,HAMLET,28345,NC,,9105828838
79006,NEW CHINA CHINESE RESTAURANT,6118 FARRINGTON RD # G,CHAPEL HILL,27517,NC,,9194031889
79007,NEW JUMBO CHINA,50 NEUSE RIVER PKWY # 4,CLAYTON,27527,NC,,9195500882
79008,NO 1 CHINESE RESTAURANT,1308 JOHN SMALL AVE,WASHINGTON,27889,NC,,2529757445
79009,NO. 1 CHINESE RESTAURANT,1125 E LEXINGTON AVE,HIGH POINT,27262,NC,,3368862154
79010,PANDA CHINA,1201 JULIAN R ALLSBROOK HWY,ROANOKE RAPIDS,27870,NC,,2525330188
79011,PANDA PANDA CHINESE RESTAURANT,416 PIEDMONT DR,LEXINGTON,27295,NC,,3362488880
79012,RED LOTUS,239 S ELLIOTT RD,CHAPEL HILL,27514,NC,,9199687778
79013,TOP CHINA,218 US-64,MANTEO,27954,NC,,2524736660
79014,UNCLE LIM'S KITCHEN,3905 INDEPENDENCE BLVD # F,WILMINGTON,28412,NC,,9103136858
79015,YUM YUM'S,1248 S 5TH ST,MEBANE,27302,NC,,9195633693
79016,NEW MIYOSHI,1195 MILLERS GAP HWY,NEWLAND,28657,NC,,8287332808
79017,NEW GOLDEN GATE INC,66 BEACH ST,BOSTON,2111,MA,,6173387721
79018,O GINGER,263 ELM ST,SOMERVILLE,2144,MA,,6177641981
79019,CHINA STAR RESTAURANT,80 MAIN ST,CHICOPEE,1020,MA,,4135980033
79020,TEA HOUSE,326 E MAIN ST,ORANGE,1364,MA,,9785443802
79021,VICTORIA SEAFOOD RESTAURANT,1029 COMMONWEALTH AVE,BOSTON,2215,MA,,6177835111
79022,NEW ASIA GARDEN,3 NEWELL ST,PITTSFIELD,1201,MA,,4133449428
79023,MIKADO ASIAN BISTRO,76 MAIN ST,VINEYARD HAVEN,2568,MA,,5083387096
79024,Hong Kong Restaurant,1238 MASSACHUSETTS AVE,CAMBRIDGE,2138,MA,,6178645311
79025,BAMBOO FINE ASIAN CUISINE,55 ARIADNE RD,DEDHAM,2026,MA,,7812512566
79026,LEE SHABU INC,654 WASHINGTON ST,NORWOOD,2062,MA,,7817690520
79027,LIN SASHIMI INC,928 PLAIN ST,MARSHFIELD,2050,MA,,7815368559
79028,NEW KING YEN TOO RESTAURANT IN,648 COLLEGE HWY,SOUTHWICK,1077,MA,,4135699888
79029,CHINATOWN CAFE INC,262 HARRISON AVE,BOSTON,2111,MA,,6176959888
79030,SAKURA S ATTELBORO,809 WASHINGTON ST,ATTLEBORO,2703,MA,,5086395390
79031,MAGURO HOUSE,29 E CENTRAL ST,FRANKLIN,2038,MA,,5085208899
79032,FORTUNE,111 PLEASANT ST,ATTLEBORO,2703,MA,,5082268868
79033,JOY LUCK CLUB,57 HOLLIS ST,FRAMINGHAM,1702,MA,,5088723337
79034,CHINATOWN RESTAURANT,103 SHARON ST,STOUGHTON,2072,MA,,7812973886
79035,WAYHO INC,300 MAIN ST,BUZZARDS BAY,2532,MA,,5087593886
79036,JADE EAST RESTAURANT INC,433 MAIN ST,TEWKSBURY,1876,MA,,9788517255
79037,PATOU,69 LEONARD ST,BELMONT,2478,MA,,6174896999
79038,SICHUAN KITCHEN INC,91 MIDDLESEX TPKE,BURLINGTON,1803,MA,,8187702529
79039,BLUE ASIAN CUISINE INC,450 GRATTAN ST,CHICOPEE,1020,MA,,4133158897
79040,KOZARA,301 PARK AVE,WORCESTER,1609,MA,,5087629213
79041,NEW STYLE ASIAN FOOD,25 BOSTON ST,LYNN,1904,MA,,7815961688
79042,GUNGI FINE JAPANESE CUISINE,114 PLEASANT ST,MARBLEHEAD,1945,MA,,7816310805
79043,Gourmet Garden,430 PARADISE RD,SWAMPSCOTT,1907,MA,,7815991780
79044,3 FORTUNES RESTAURANT,179 WILLOW ST,WALTHAM,2453,MA,5087404174,7818918899
79045,BAMBOO HOUSE,21 BROADWAY ST,WAKEFIELD,1880,MA,FL,7812240098
79046,CATHAY WOK,450 BRIDGE ST,LOWELL,1850,MA,,9789340882
79047,CHEE'S | CHINESE CUISINE,13 COLUMBIA ST,ADAMS,1220,MA,,4137437270
79048,CHENG KITCHEN,158 N MAIN ST,UXBRIDGE,1569,MA,,5082789399
79049,CHINA SAILS,610 ANDOVER ST #3,LAWRENCE,1843,MA,,9786868808
79050,DYNASTY BUFFET,28 DAVIS STRAITS,FALMOUTH,2540,MA,,5085486689
79051,GOLDEN CHINA PAN,98 UNION ST,EASTHAMPTON,1027,MA,,4135275888
79052,GOLDEN PACIFIC 2,346 N MAIN ST #4173,RANDOLPH,2368,MA,,7819615337
79053,GREAT WALL,5 CENTRAL ST,BALDWINVILLE,1436,MA,,9789398600
79054,HAPPY HOUSE,872 MAIN ST,WORCESTER,1610,MA,,5087557238
79055,HO MEI,852 Main Street,Springfield,1105,MA,,4137851681
79056,HOUSE OF HUANG,506 ARMORY ST,SPRINGFIELD,1104,MA,,4137888967
79057,MAIN GARDEN CHINESE RESTAURANT,28 SOUTHWICK ST,FEEDING HILLS,1030,MA,,4137861234
79058,MEE HONG RESTAURANT,120 COVE ST,NEW BEDFORD,2744,MA,,5089928541
79059,NEW GOLDEN PACIFIC,470 N FRANKLIN ST,HOLBROOK,2343,MA,,7817674200
79060,PO'S,480 BURNETT RD,CHICOPEE,1020,MA,,4135988826
79061,RED APPLE,10 ORANGE ST,SPRINGFIELD,1108,MA,,4137317722
79062,WONG WOK RESTAURANT,749 SUMNER AVE,SPRINGFIELD,1108,MA,,4137468084
79063,YUMMY HOUSE,1212 WASHINGTON ST,WEYMOUTH,2189,MA,,7813373888
79064,YUMMY YUMMY,2360 WASHINGTON ST,ROXBURY,2119,MA,,6179838811
79065,FU HING,49 JACKSON ST,METHUEN,1844,MA,,9786833333
79066,BAMBOO CAFE,1285 BELMONT ST,BROCKTON,2301,MA,,5085889188
79067,BEIJING HOUSE RESTAURANT,45 MAIN ST,GREENFIELD,1301,MA,,4137737885
79068,BEIJING RESTAURANT,50 ESSEX ST,LYNN,1902,MA,FL,7815989100
79069,BEST CHINESE RESTAURANT (MAIN ST),892B MAIN ST,WORCESTER,1610,MA,,5087523392
79070,BEVERLY JADE INC,277 RANTOUL ST,BEVERLY,1915,MA,,9789271109
79071,BIG WONG CHINESE RESTAURANT,91 W WATER ST,TAUNTON,2780,MA,,5088800668
79072,BRIGHAM CIRCLE CHINESE FOOD,728 HUNTINGTON AVE,BOSTON,2115,MA,,6172782000
79073,BURLINGTON JADE,271 CAMBRIDGE ST,BURLINGTON,1803,MA,,7812729913
79074,C & J CUISINE -老闆說店關了,183 S MAIN ST,RANDOLPH,2368,MA,6173721388,7819630661
79075,CAFE ASIA,860 S FRANKLIN ST,HOLBROOK,2343,MA,,7819610008
79076,CANTON HOUSE,6 HANCOCK ST,BOSTON,2125,MA,,6172883825
79077,CANTON HOUSE,1728 DORCHESTER AVE,BOSTON,2124,MA,,6172821620
79078,CATHAY KITCHEN,563 HIGH ST,DEDHAM,2026,MA,7813292786,7813292786
79079,CATHAY PACIFIC,111 HANCOCK ST,QUINCY,2171,MA,,6173281115
79080,CE CE'S,51 AVENUE A,TURNERS FALLS,1376,MA,,4138638988
79081,CHANGHAI,321 WOBURN ST,LEXINGTON,2420,MA,,7818618889
79082,CHARLIE CHAN'S RESTAURANT,1270 MAIN ST,BROCKTON,2301,MA,,5085591776
79083,CHEN'S KITCHEN,41 MEETINGHOUSE LN,SAGAMORE BEACH,2562,MA,,5088889888
79084,CHEOY LEE'S,45 STERLING ST,WEST BOYLSTON,1583,MA,,5088353663
79085,CHEOY LEE'S,1205 MAIN ST,LEICESTER,1524,MA,,5088928441
79086,CHINA BELLE RESTAURANT,924 STATE RD,DARTMOUTH,2747,MA,,5089940532
79087,CHINA DELIGHT,524 SOMERVILLE AVE,SOMERVILLE,2143,MA,,6176236161
79088,CHINA EATERY RESTAURANT,34 BROCKTON AVE,ABINGTON,2351,MA,,7818782221
79089,CHINA GARDEN RESTAURANT,750 WASHINGTON AVE,REVERE,2151,MA,,7812866700
79090,CHINA GARDEN RESTAURANT,256 HIGHLAND AVE,MALDEN,2148,MA,,7813229815
79091,CHINA GOURMET,503 WINTHROP ST # 6,REHOBOTH,2769,MA,,5083360886
79092,CHINA GOURMET RESTAURANT,30 MANOMET POINT RD,PLYMOUTH,2360,MA,,5082243001
79093,CHINA HOUSE,331 HANOVER ST,BOSTON,2113,MA,,6177239888
79094,CHINA HOUSE,1240 PARK ST,PALMER,1069,MA,,4132838983
79095,CHINA HOUSE,2946 MAIN ST,SPRINGFIELD,1107,MA,,4137310889
79096,CHINA HOUSE,654 MAIN ST,BROCKTON,2301,MA,,5085889081
79097,CHINA HOUSE,234 UPPER MAIN ST,EDGARTOWN,2539,MA,,5086277272
79098,CHINA JADE RESTAURANT,44 DODGE ST,BEVERLY,1915,MA,,9789223035
79099,CHINA KING SUPER BUFFET,755 MAIN ST,HAVERHILL,1830,MA,,9783738883
79100,CHINA KITCHEN,89 BROADWAY,TAUNTON,2780,MA,,5088240612
79101,CHINA LAKE RESTAURANT,2732 COUNTY ST,SOMERSET,2726,MA,,5086781888
79102,CHINA PALACE,331 COTUIT RD,SANDWICH,2563,MA,,5088883543
79103,CHINA PLAZA,35 MARKET ST,ROCKLAND,2370,MA,,7818787183
79104,CHINA RIVER,295 RANTOUL ST,BEVERLY,1915,MA,,9789211184
79105,CHINA SAILS,3 E GROVE ST,MIDDLEBOROUGH,2346,MA,,5089468888
79106,CHINA SAILS,28 Union Street,Lynn,1902,MA,,7815992213
79107,CHINA SEA,566 SW CUTOFF C,WORCESTER,1607,MA,,5087918882
79108,CHINA STAR,101 PRESIDENT AVE # 4,FALL RIVER,2720,MA,,5086725223
79109,CHINA STAR,963 KEMPTON ST,NEW BEDFORD,2740,MA,,5089992391
79110,CHINA STATION,532 WASHINGTON ST,DORCHESTER CENTER,2124,MA,,6172658688
79111,CHINA WOK,457 DALTON AVE STE 6,PITTSFIELD,1201,MA,,4134488810
79112,CHINA WOK,329 MAIN ST,WILMINGTON,1887,MA,,9786589669
79113,CHINA WOK,129C MAIN ST,NORTH ANDOVER,1845,MA,,9786894495
79114,CHINA WOK CHINESE RESTAURANT,1 CHACE RD,EAST FREETOWN,2717,MA,,5087638800
79115,CHINA WOK CHINESE RESTAURANT,99 WASHINGTON ST,PEMBROKE,2359,MA,,7818296883
79116,CHINATOWN EXPRESS,79 RIVER ST,MATTAPAN,2126,MA,,6172981850
79117,CHUNG WAH,460 BROADWAY,CHELSEA,2150,MA,,6178848286
79118,DAR HEE,411 FERRY ST,EVERETT,2149,MA,,6173897099
79119,DRAGON BY THE SEA,57 OLD SOUTH RD #2820,NANTUCKET,2554,MA,,5083250959
79120,DRAGON CHEF,4198 WASHINGTON ST,ROSLINDALE,2131,MA,,6173273650
79121,DRAGON CHEF,511 BROADWAY,EVERETT,2149,MA,,6173877900
79122,DRAGON CHEF,332 CHESTNUT ST,NEEDHAM,2492,MA,,7814494840
79123,DRAGON GARDEN RESTAURANT,35 North Washington Street,North Attleborough,2760,MA,,5086958000
79124,DRAGON ISLAND II RESTAURANT,44 HAMILTON ST,SAUGUS,1906,MA,,7812313170
79125,DRAGON STAR CHINESE RESTAURANT,700 WASHINGTON ST,BROOKLINE,2446,MA,,6172774888
79126,DYNASTY CHINESE RESTAURANT,344 MAIN ST,SOUTHBRIDGE,1550,MA,,5087650398
79127,DYNASTY GOURMET,32 UNION ST,EASTHAMPTON,1027,MA,,4135290171
79128,EASTON LUCKY CORNER,670 DEPOT ST,NORTH EASTON,2356,MA,,5082302608
79129,EIGHTY EIGHT CAFE,358 WASHINGTON ST,WINCHESTER,1890,MA,,7817561688
79130,EMPIRE BUFFET,846 MAIN ST,SOUTHBRIDGE,1550,MA,,5087649801
79131,EMPIRE VILLAGE,446 MAIN ST,STURBRIDGE,1566,MA,,5083476588
79132,TERIYAKI MADNESS,1229 S POWER RD STE 105,MESA,85206,AZ,,4806418623
79133,SALA THAI,8278 W LAKE PLEASANT PKWY,PEORIA,85382,AZ,,6234765877
79134,BAMBOO CHINA RESTAURANT,7575 N 16TH ST,PHOENIX,85020,AZ,,6029978780
79135,GREAT DRAGON RESTAURANT,2624 W BETHANY HOME RD,PHOENIX,85017,AZ,,6024330008
79136,HUNAN EXPRESS,818 W BROADWAY RD,TEMPE,85282,AZ,,4809665006
79137,NEW CHINA BUFFET,995 N GRAND CANYON BLVD,WILLIAMS,86046,AZ,,9286350888
79138,PRIME CHINESE RESTAURANT,24 W CAMELBACK RD,PHOENIX,85013,AZ,,6022747219
79139,RUYI EXPRESS,960 W BEALE ST,KINGMAN,86401,AZ,,9285295000
79140,WOK IN,7530 E MAIN ST,MESA,85207,AZ,,4808306868
79141,ABACUS INN CHINESE RESTAURANT,3509 W THUNDERBIRD RD,PHOENIX,85029,AZ,5714190103,6029380528
79142,ASIAN DINING,5030 E MCDOWELL RD,PHOENIX,85008,AZ,,6022671800
79143,AUGUST MOON CHINESE RESTAURANT - Permanently closed,1300 S MILTON RD #111,FLAGSTAFF,86001,AZ,,9287745280
79144,BEIJING II,8108 AZ-69,PRESCOTT VALLEY,86314,AZ,,9287721356
79145,BEIJING NOODLE HOUSE,1440 S COUNTRY CLUB DR #3,MESA,85210,AZ,,4806999616
79146,BEST CHINA,8987 W OLIVE AVE #126,PEORIA,85345,AZ,,6238788828
79147,BEST HONG KONG DINING,1116 S DOBSON RD #123,MESA,85202,AZ,,4806558262
79148,BIG BUDDHA RESTAURANT,16572 W GREENWAY RD #115,SURPRISE,85388,AZ,,6232663328
79149,BIG WA CHINESE,3135 S 48TH ST #102,TEMPE,85282,AZ,,6024382707
79150,BLOSSOM ASIAN CUISINE,8350 W LOWER BUCKEYE RD # 106,TOLLESON,85353,AZ,,6234788870
79151,BO BO CHINA,8738 W CHOLLA ST #7,PEORIA,85345,AZ,,6238785222
79152,BOBO CHINA,270 E HUNT HWY STE 8,SAN TAN VALLEY,85143,AZ,,4808882288
79153,CANTON DRAGON CHINESE CUISINE,7305 PAV WAY,PRESCOTT VALLEY,86314,AZ,,9287753118
79154,CANTON WONG,7050 S CENTRAL AVE,PHOENIX,85042,AZ,,6022765486
79155,CHEN & WOK,6505 N 7TH ST #108,PHOENIX,85014,AZ,,6022630072
79156,CHENS CHINESE BISTRO,3281 N HUNT HWY,FLORENCE,85132,AZ,,5207236333
79157,CHEN'S CHINESE BISTRO,5341 S SUPERSTITION MOUNTAIN DR # 103,GOLD CANYON,85118,AZ,,4802882228
79158,CHENS CHINESE RESTAURANT,9303 E BASELINE RD #102,MESA,85209,AZ,,4809860336
79159,CHINA 7 CHINESE CUISINE,9163 W UNION HILLS DR,PEORIA,85382,AZ,,6239727720
79160,CHINA CHEF,85 W COMBS RD #110,QUEEN CREEK,85140,AZ,,4808888881
79161,CHINA CHILI,302 E FLOWER ST,PHOENIX,85012,AZ,,6022664463
79162,CHINA FEAST,918 E 2ND ST,WINSLOW,86047,AZ,,9282899478
79163,CHINA GARDEN RESTAURANT- Permanently Closed,1301 S MILTON RD,FLAGSTAFF,86001,AZ,,9287790628
79164,CHINA JADE,14747 N NORTHSIGHT BLVD,SCOTTSDALE,85260,AZ,,4809919688
79165,CHINA KING,1275 E FLORENCE BLVD # 5,CASA GRANDE,85122,AZ,,5208369661
79166,CHINA PALACE RESTAURANT,5761 E BROWN RD,MESA,85205,AZ,,4806410001
79167,CHINA PLACE,6725 W PEORIA AVE,PEORIA,85345,AZ,,6238781846
79168,CHINA RAINBOW,6630 W CACTUS RD,GLENDALE,85304,AZ,,6238782233
79169,CHINA RESTAURANT,4709 E SOUTHERN AVE,PHOENIX,85042,AZ,,6024319189
79170,CHINA VILLAGE RESTAURANT,2710 E INDIAN SCHOOL RD,PHOENIX,85016,AZ,,6029569840
79171,CHINA WOK BUFFET,4411 S WHITE MOUNTAIN RD # B3,SHOW LOW,85901,AZ,,9285328383
79172,CHINA WOK RESTAURANT,2948 E BELL RD # 103,PHOENIX,85032,AZ,,6029921697
79173,CHI'S CUISINE,114 N CORTEZ ST,PRESCOTT,86301,AZ,,9287785390
79174,CHUNG MING CHINESE RESTAURANT,4312 W CACTUS RD,GLENDALE,85304,AZ,,6022988866
79175,DAO KITCHEN,34455 N 27TH DR,PHOENIX,85085,AZ,,6235168886
79176,DIAMOND CHINESE,4402 N 7TH AVE SUITE 2,PHOENIX,85013,AZ,,6022644952
79177,DRAGON BOWL,814 E UNION HILLS DR C-14,PHOENIX,85024,AZ,,6238697668
79178,DRAGON EXPRESS INC,1125 W BASELINE RD #1,MESA,85210,AZ,,4807551888
79179,DRAGON GARDEN EXPRESS,10665 W INDIAN SCHOOL RD,AVONDALE,85392,AZ,,6238727866
79180,DRAGON VILLAGE RESTAURANT,12152 N RANCHO VISTOSO BLVD #180,ORO VALLEY,85737,AZ,,5202290388
79181,DRAGON WOK FINE CHINESE RESTAURANT,727 W RAY RD B1,GILBERT,85233,AZ,,4807826889
79182,DRAGON'S PALACE,8576 E BROADWAY BLVD,TUCSON,85710,AZ,,5208851668
79183,FORTUNE COOKIE RESTAURANT,9110 N SILVERBELL RD # 140,TUCSON,85743,AZ,,5205797813
79184,GARDEN EXPRESS- Permanently Closed,1825 W BUCKEYE RD,PHOENIX,85007,AZ,,6022531389
79185,GINGER GARDEN,3310 S HIGLEY RD C104,GILBERT,85296,AZ,,4802756889
79186,GMG CHINESE BISTRO,10370 N LA CAÑADA DR,ORO VALLEY,85737,AZ,,5207978383
79187,GO GO CHINA- Permanently Closed,13636 N TATUM BLVD,PHOENIX,85032,AZ,,6029539669
79188,GOLD CHEF,1055 S ARIZONA AVE,CHANDLER,85286,AZ,,4808123661
79189,GOLDEN DRAGON,2151 S HIGHWAY 92 STE 112,SIERRA VISTA,85635,AZ,,5204587575
79190,GOLDEN DRAGON CHINESE RESTAURANT,4704 E SUNRISE DR,TUCSON,85718,AZ,,5202998088
79191,GOLDEN DRAGON CHINESE RESTAURANT,6166 E SPEEDWAY BLVD,TUCSON,85712,AZ,,5205121922
79192,GOLDEN DRAGON RESTAURANT,5920 W GREENWAY RD,GLENDALE,85306,AZ,,6029380300
79193,GOLDEN DRAGON RESTAURANT,6433 N ORACLE RD,TUCSON,85704,AZ,,5202971862
79194,GOLDEN GATE CHINESE RESTAURANT,2640 W BASELINE RD,MESA,85202,AZ,,4808971335
79195,GOLDEN HARVEST,21805 S ELLSWORTH RD # 112,QUEEN CREEK,85142,AZ,,4809878588
79196,GOLDEN HOUSE CHINESE FAST FOOD,9431 E 22ND ST #127,TUCSON,85710,AZ,,5208860918
79197,GOLDEN NUGGET- Permanently Closed,4955 W INDIAN SCHOOL RD,PHOENIX,85031,AZ,,6232450313
79198,GOLDEN RICE EXPRESS,5835 W THUNDERBIRD RD,GLENDALE,85306,AZ,,6025472132
79199,GOLDEN VALLEY,832 W BASELINE RD # 13,MESA,85210,AZ,,4807529175
79200,GOLDEN WOK CHINESE RESTAURANT,4651 E CACTUS RD,PHOENIX,85032,AZ,,6029539390
79201,GRACE GARDEN,4331 E BASELINE RD B109,GILBERT,85234,AZ,,4808923888
79202,GREAT VILLAGE CHINESE RESTAURANT,1000 S HARRISON RD,TUCSON,85748,AZ,,5202985661
79203,GREAT WALL CHINESE RESTAURANT,2473 S HIGLEY RD #106,GILBERT,85295,AZ,,4809887198
79204,GREAT WALL CHINESE RESTAURANT,6832 S KINGS RANCH RD # 1,GOLD CANYON,85118,AZ,,4809822197
79205,GREEN TEA RESTAURANT,1239 S HIGLEY RD # 102,MESA,85206,AZ,,4808072891
79206,HAPPY FOOD RESTAURANT,3 W BASELINE RD,PHOENIX,85041,AZ,,6022688010
79207,HD ASIAN BISTRO-Permanently Closed,16740 E PALISADES BLVD STE 107,FOUNTAIN HILLS,85268,AZ,,4808369988
79208,HING LOON CHINESE EXPRESS,4935 W GLENDALE AVE # 13,GLENDALE,85301,AZ,,6239373488
79209,HONG KONG ASIAN CUISINE,3170 W CAREFREE HWY,PHOENIX,85086,AZ,,6237808881
79210,HONG KONG ASIAN DINNER-Permanently Closed,9880 S RURAL RD #105,TEMPE,85284,AZ,,4807057486
79211,HONG KONG CHINESE,1920 W THUNDERBIRD RD,PHOENIX,85023,AZ,,6027891099
79212,HONG KONG KITCHEN,314 E FLORENCE BLVD,CASA GRANDE,85122,AZ,,5204238490
79213,HONG KONG KITCHEN,510 E BASELINE RD,PHOENIX,85042,AZ,,6022685868
79214,HONG KONG KITCHEN II,3076 E CHANDLER HEIGHTS RD,GILBERT,85298,AZ,,4805073885
79215,HOT WOK,2639 E BROADWAY RD C107,MESA,85204,AZ,,4808338818
79216,HOT WOK CHINESE RESTAURANT,1050 E RAY RD #6,CHANDLER,85225,AZ,,4808122898
79217,HOUSE OF CHENG,5975 W WESTERN WAY CIR # 115,TUCSON,85713,AZ,,5208830552
79218,HOUSE OF YANG,13802 N SCOTTSDALE RD # 138,SCOTTSDALE,85254,AZ,,4804430188
79219,HUNAN RESTAURANT EAST,1926 N FOURTH ST STE 8,FLAGSTAFF,86004,AZ,,9285261009
79220,HUNAN WEST,1302 S PLAZA WAY,FLAGSTAFF,86001,AZ,,9287792229
79221,J & M CHINESE RESTAURANT,1035 N ELLSWORTH RD,MESA,85207,AZ,,4809863322
79222,J CHEN-Permanently Closed,29850 N TATUM BLVD # 107,CAVE CREEK,85331,AZ,,4805028887
79223,JADE PALACE,8876 E PINNACLE PEAK RD,SCOTTSDALE,85255,AZ,,4805856630
79224,JADE PALACE CHINESE RESTAURANT,9160 E SHEA BLVD,SCOTTSDALE,85260,AZ,,4803910607
79225,JADE STAR,10050 W BELL RD #8,SUN CITY,85351,AZ,,6232719721
79226,JM CHINESE CUISINE,9501 W PEORIA AVE,PEORIA,85345,AZ,,6238786216
79227,JOYFUL CHINESE DINING,9699 NORTH HAYDEN ROAD,SCOTTSDALE,85258,AZ,,4809988188
79228,JUMBO CHINESE RESTAURANT,2058 US-60,GLOBE,85501,AZ,,9284252615
79229,KING WONG CHINESE FOOD,2545 N 32ND ST,PHOENIX,85008,AZ,,6029548088
79230,KWAN & WOK CHINESE FAST FOOD,1702 W CAMELBACK RD,PHOENIX,85015,AZ,,6022467442
79231,LINH NAM CHINESE RESTAURANT,3936 W INA RD,TUCSON,85741,AZ,,5207444480
79232,LI'S ASIAN,7650 S MCCLINTOCK DR SUITE 112,TEMPE,85284,AZ,,4804562927
79233,LI'S RESTAURANT,647 MAIN ST,SAN LUIS,85349,AZ,,9286273378
79234,LITTLE DRAGON CHINESE RESTAURANT,4327 W THOMAS RD,PHOENIX,85031,AZ,,6023521602
79235,New City Sushi,22 S Main St Ste 102,New City,10956,NY,,8456396993
79236,LITTLE SZECHUAN,524 W UNIVERSITY DR,TEMPE,85281,AZ,,4809667660
79237,Chan Fu,57 State St,Otisville,10963,NY,,8453861355
79238,LIYUEN,1602 S 7TH AVE,PHOENIX,85007,AZ,,6022389688
79239,Hinode Japanese Restaurant,55 Route 9W,Piermont,10968,NY,,8453594003
79240,MANDARIN BEAUTY CHINESE RESTAURANT,2218 NAVAJO BLVD,HOLBROOK,86025,AZ,,9285243663
79241,Hong Fu Chinese Restaurant,2713 Route 6,Slate Hill,10973,NY,,8453556666
79242,MANDARIN CHEF,4902 S VAL VISTA DR,GILBERT,85295,AZ,,4807826678
79243,Ghengis Kahn Express,295 N Main St,Spring Valley,10977,NY,,8453567707
79244,MEI HON CHINESE RESTAURANT,1030 E IRVINGTON RD,TUCSON,85706,AZ,,5202948739
79245,Jian On Chinese Restaurant,26805 Hillside Ave,Glen Oaks,11004,NY,,7184706538
79246,MING-GEE CHINESE FOOD RESTAURANT,4431 W GLENDALE AVE #1,GLENDALE,85301,AZ,,6239391188
79247,Mama Food Restaurant Inc,1212 Hempstead Tpke,Franklin Square,11010,NY,,5163262598
79248,MOON CHINA BISTRO - OCOTILLO,3165 S ALMA SCHOOL RD #16,CHANDLER,85248,AZ,,4808558550
79249,Masago,324 Great Neck Rd,Great Neck,11021,NY,,5164988888
79250,MR. WONG,10627 N 19TH AVE,PHOENIX,85029,AZ,,6023311018
79251,Wild Ginger,48 Great Neck Rd,Great Neck,11021,NY,,5164878288
79252,NAN JING,13606 W CAMINO DEL SOL # 101,SUN CITY WEST,85375,AZ,,6235841888
79253,Yahao Asian Cuisine,6 Bond St,Great Neck,11021,NY,,5168293811
79254,NEW ASIA KITCHEN,4231 W BELL RD,PHOENIX,85053,AZ,,6029380848
79255,Matsuya Japanese Restaurant,6 Great Neck Rd,Great Neck,11021,NY,,5167734411
79256,NEW ASIAN STAR,2755 S 99TH AVE #102,TOLLESON,85353,AZ,,6239078000
79257,Daruma Of Tokyo,95 Middle Neck Rd,Great Neck,11021,NY,,5164664180
79258,NEW CHEN WOK,7445 W CACTUS RD #207,PEORIA,85381,AZ,,6238786838
79259,CHO Sen Village,505 Middle Neck Rd,Great Neck,11023,NY,,5165041199
